Timestamp,Collar,Origin_Plot,Destination_Plot,meanFlux,sdFlux,meanSM,meanT5,meanT20
2018-07-05T18:59:18Z,84,HSME,HSME,12.085,1.6051323932934638,0.23114285714285715,26.131362824675325,22.9
2018-07-05T16:45:47Z,101,HSME,HSME,13.705,1.9586857838867364,0.2525848214285714,25.479670556006496,23
2018-07-05T18:39:42Z,102,HSME,HSME,12.86,1.5273506473629428,0.2370714285714286,25.60570302353896,22.6
2018-07-05T18:51:43Z,103,HSME,HSME,15.304999500000001,6.5831634257399765,0.18935714285714284,26.546215097402595,23.6
2018-07-05T16:50:54Z,104,HSME,HSME,9.625,1.449568901432423,0.201,25.45210460633117,22.2
2018-07-05T15:17:49Z,57,HSHE,HSHE,9.865,0.5020458146424494,0.378,26.10149705762987,23.7
2018-07-05T16:07:28Z,58,HSHE,HSHE,5.045,0.2192031021678301,0.4620714285714286,25.43132416801948,22.6
2018-07-05T16:21:47Z,59,HSHE,HSHE,6.5649999999999995,0.27577164466275333,0.39834263392857144,25.611669338474027,23.1
2018-07-05T16:28:58Z,60,HSHE,HSHE,5.89,0.05656854249492385,0.28678571428571425,25.489274959415585,22.8
2018-07-05T21:29:44Z,61,HSHE,HSLE,8.01,0.1697056274847722,0.1610858141858142,26.297892407592407,22.9
2018-07-05T20:53:10Z,62,HSHE,HSLE,5.535,0.0212132034355966,0.46477922077922074,27.28874785214785,23.9
2018-07-05T20:13:21Z,63,HSHE,HSLE,6.98,0.2545584412271574,0.4434285714285714,26.854393161525973,23.5
2018-07-05T19:30:06Z,64,HSHE,HSLE,4.505,0.06363961030678918,0.3971997767857143,27.23805793425325,23.1
2018-07-05T18:32:33Z,65,HSHE,HSME,5.1850000000000005,0.2050609665440988,0.31092857142857144,26.939764407467536,23.2
2018-07-05T16:33:44Z,66,HSHE,HSME,4.83,0.2545584412271567,0.21944308035714283,25.97437662337662,22.5
2018-07-05T18:36:15Z,67,HSHE,HSME,6.615,0.30405591591021525,0.3151283482142857,26.295077414772727,23.2
2018-07-05T19:03:11Z,68,HSHE,HSME,6.455,0.5020458146424487,0.229,26.61433390827922,23.2
2018-07-05T16:14:47Z,41,HSLE,HSHE,9.51,0.8061017305526645,0.4143426339285714,25.373058847402596,23
2018-07-05T15:52:56Z,42,HSLE,HSHE,6.720000000000001,0.6788225099390857,0.314,25.48665868506494,23.2
2018-07-05T16:03:57Z,43,HSLE,HSHE,8.675,1.1525840533340723,0.3822991071428571,25.704084821428573,23.4
2018-07-05T15:29:46Z,44,HSLE,HSHE,9.68,0.7919595949289339,0.42558593749999996,25.43892167207792,23.2
2018-07-05T16:41:54Z,37,HSLE,HSME,10.295,0.30405591591021525,0.2745,25.83540635146104,23.1
2018-07-05T18:28:55Z,38,HSLE,HSME,6.4,0.2828427124746186,0.3107566964285714,26.6500349025974,23.4
2018-07-05T18:15:44Z,39,HSLE,HSME,9.095,1.6051323932934634,0.2451833400974026,26.700097706980518,23.7
2018-07-05T18:55:31Z,40,HSLE,HSME,6.295,1.5202795795510775,0.2535,26.697078733766233,23.3
2018-07-05T15:45:26Z,53,HSME,HSHE,11.04,0.7212489168102794,0.3724140625,25.247050426136365,23.1
2018-07-05T15:37:25Z,54,HSME,HSHE,8.005,0.0636396103067898,0.3560290178571428,25.1469650974026,22.7
2018-07-05T15:56:46Z,55,HSME,HSHE,8.17,1.0182337649086288,0.4304854910714286,25.766767552759738,23.5
2018-07-05T15:33:40Z,56,HSME,HSHE,6.785,0.14849242404917495,0.35351339285714284,25.36240219155844,23.3
2018-07-05T21:08:28Z,49,HSME,HSLE,10.25,1.5556349186104041,0.4646883116883117,27.249194105894105,23.1
2018-07-05T19:10:15Z,50,HSME,HSLE,5.140000000000001,0.5656854249492379,0.4910714285714286,29.47153987418831,23.5
2018-07-05T21:33:26Z,51,HSME,HSLE,4.595,0.23334523779156074,0.43421428571428566,23.950054045954047,21.3
2018-07-05T19:19:19Z,52,HSME,HSLE,4.68,0.367695526217005,0.5057857142857143,26.958097301136362,22.6
2018-07-05T18:46:56Z,45,HSME,HSME,8.555,0.06363961030678918,0.29628571428571426,27.230487926136362,23.8
2018-07-05T18:23:19Z,46,HSME,HSME,8.350000000000001,0.39597979746446693,0.2652890625,27.631056310876623,23.3
2018-07-05T18:12:05Z,47,HSME,HSME,6.15,0.9899494936611661,0.2046245888157895,26.600077302631576,23.4
2018-07-05T16:55:12Z,48,HSME,HSME,4.825,1.053589103967956,0.35378571428571426,25.56215929383117,23.2
2018-07-05T20:56:49Z,1,HSLE,HSLE,4.87,0.8343860018001259,0.4565131868131868,26.651425074925072,23.6
2018-07-05T20:27:18Z,2,HSLE,HSLE,11.53,0,0.4611428571428572,26.529422382305192,23.2
2018-07-05T21:22:29Z,3,HSLE,HSLE,20.2550005,2.510229780319024,0.2407922077922078,26.660614685314684,23.3
2018-07-05T19:26:32Z,4,HSLE,HSLE,16.244999999999997,0.47376154339498555,0.4699285714285715,29.138347098214286,23.4
2018-07-05T19:13:58Z,29,LSLE,HSLE,7.105,1.2657211383239202,0.4962142857142857,27.64562469561688,23.1
2018-07-05T20:32:00Z,30,LSLE,HSLE,10.555,1.8455486988968888,0.4025324675324675,27.12866763236763,23.8
2018-07-05T21:26:04Z,31,LSLE,HSLE,8.705,0.37476659402887097,0.14348985389610391,26.580679281655843,23.4
2018-07-05T20:46:11Z,32,LSLE,HSLE,10.635,1.2091525958289968,0.48842126623376625,26.769264001623377,23.3
2018-07-05T20:16:49Z,17,MSLE,HSLE,7.585,0.1343502884254437,0.4485,27.713322849025975,23.6
2018-07-05T21:18:49Z,18,MSLE,HSLE,9.094999999999999,0.6858935777509516,0.4313571428571429,26.78947747564935,24.1
2018-07-05T19:37:27Z,19,MSLE,HSLE,8.365,1.788980156401966,0.48942857142857144,26.651412439123376,22.6
2018-07-05T20:41:46Z,20,MSLE,HSLE,10.274999999999999,1.5202795795510775,0.40803530844155844,26.189557426948053,23.9
2018-07-12T17:41:11Z,121,LSHE,LSHE,5.68,0.6222539674441617,0.08392857142857144,24.111329748376622,21
2018-07-12T17:30:57Z,122,LSHE,LSHE,4.615,0.8980256121069153,0.04935714285714286,23.61202333603896,20.6
2018-07-12T17:27:12Z,123,LSHE,LSHE,5.405,0.10606601717798238,0.145,23.085446514423076,20.8
2018-07-12T17:35:26Z,124,LSHE,LSHE,4.135,0.6858935777509513,0.1401997767857143,22.3828106737013,20.2
2018-07-12T15:41:12Z,77,LSLE,LSLE,5.415,0.7141778489984129,0.31941406250000004,22.258794338474026,20.3
2018-07-12T16:19:37Z,78,LSLE,LSLE,8.405000000000001,0.4454772721475255,0.092,25.67944724025974,20.1
2018-07-12T15:27:20Z,79,LSLE,LSLE,7.0649999999999995,1.0960155108391485,0.1335859375,22.03389265422078,20.3
2018-07-12T15:54:51Z,80,LSLE,LSLE,6.225,1.1950104602052656,0.31874615384615385,21.37927892107892,20
2018-07-12T15:37:16Z,97,LSLE,LSLE,6.369999999999999,0.9192388155425116,0.10557142857142857,22.38282386363636,20.3
2018-07-12T16:55:45Z,98,LSLE,LSLE,6.505000000000001,1.7324116139070416,0.4720569196428571,22.026278409090907,20
2018-07-12T16:15:20Z,99,LSLE,LSLE,7.66,1.1879393923933996,0.2732712053571429,22.913611810064936,20.3
2018-07-12T16:28:53Z,100,LSLE,LSLE,9.05,2.786000717874997,0.29202790178571425,22.101822341720776,20.2
2018-07-12T17:20:02Z,117,LSME,LSME,3.675,0.4596194077712558,0.10757142857142857,23.101238839285713,20.5
2018-07-12T17:07:48Z,118,LSME,LSME,3.2199999999999998,0.28284271247461895,0.048056919642857146,22.797485998376622,20.7
2018-07-12T17:11:46Z,119,LSME,LSME,4.37,1.3435028842544405,0.07001450892857143,23.907442167207794,20.4
2018-07-12T17:15:40Z,120,LSME,LSME,5.234999999999999,0.7566042558696054,0.13223296703296705,22.331442557442557,20.1
2018-07-12T15:33:31Z,9,HSLE,LSLE,5.085,0.9970205614730321,0.17740871710526315,21.68060896381579,20.2
2018-07-12T16:36:35Z,10,HSLE,LSLE,6.015000000000001,0.8414570696119918,0.1514285714285714,23.010325791396102,20
2018-07-12T15:58:48Z,11,HSLE,LSLE,7.665,1.3081475451951126,0.31507142857142856,22.049676623376623,20.3
2018-07-12T16:23:54Z,12,HSLE,LSLE,3.855,0.007071067811865324,0.1365859375,24.823741781655844,20
2018-07-12T15:23:25Z,25,LSLE,LSLE,4.785,0.07778174593051983,0.3212142857142857,22.0246520900974,20.2
2018-07-12T16:32:39Z,26,LSLE,LSLE,8.03,0.6788225099390857,0.3907008928571429,22.214651785714288,20.5
2018-07-12T16:52:14Z,27,LSLE,LSLE,5.195,0.45961940777125554,0.4549854910714286,22.101714894480523,20.2
2018-07-12T16:02:35Z,28,LSLE,LSLE,5.05,1.4566399692442884,0.4022142857142857,21.426070515422076,20.1
2018-07-12T16:06:37Z,21,MSLE,LSLE,5.535,0.41719300090006295,0.431,21.996036931818182,20.1
2018-07-12T16:43:50Z,22,MSLE,LSLE,5.6,0.4242640687119289,0.407078125,22.464585937499997,19.7
2018-07-12T15:49:39Z,23,MSLE,LSLE,8.48,1.470782104868018,0.25155691964285715,22.172520190746752,20.2
2018-07-12T17:01:42Z,24,MSLE,LSLE,9.995000000000001,0.1343502884254437,0.24497209821428573,22.110557934253247,20.2
2018-07-16T20:20:41Z,69,HSLE,HSLE,11.57,1.371787155501902,0.34935714285714287,25.9430505275974,22.2
2018-07-16T19:54:46Z,70,HSLE,HSLE,11.735,1.8596908345206205,0.34041517857142856,24.571501420454545,21.6
2018-07-16T20:05:10Z,71,HSLE,HSLE,9.01,0.2262741699796954,0.20651450892857143,26.697037439123378,22.2
2018-07-16T20:49:08Z,72,HSLE,HSLE,8.67,1.2162236636408617,0.3769988839285714,25.65988849431818,21.8
2018-07-16T15:20:27Z,113,MSHE,MSHE,6.17,1.5556349186104041,0.06762723214285714,22.894934659090907,20.6
2018-07-16T15:16:43Z,114,MSHE,MSHE,6.46,1.6263455967290599,0.1374129464285714,22.793921063311686,20.4
2018-07-16T15:11:49Z,115,MSHE,MSHE,6.125,1.195010460205265,0.08928571428571427,23.26157142857143,20.6
2018-07-16T15:07:42Z,116,MSHE,MSHE,3.755,0.007071067811865324,0.08307142857142857,22.555861404220778,20.6
2018-07-16T16:14:20Z,73,MSLE,MSLE,9.54,2.390020920410531,0.16235714285714287,22.47565046672078,20.2
2018-07-16T16:06:56Z,74,MSLE,MSLE,5.645,0.9121677477306462,0.14079910714285715,22.677719561688313,20
2018-07-16T16:38:31Z,75,MSLE,MSLE,7.215,0.5020458146424487,0.11118526785714286,23.282410612824677,20.6
2018-07-16T15:55:48Z,76,MSLE,MSLE,9.73,2.149604614807104,0.14485714285714285,24.945964488636363,20.8
2018-07-16T15:32:57Z,109,MSME,MSME,5.21,0.6929646455628169,0.09564285714285714,23.42308766233766,20.3
2018-07-16T15:29:07Z,110,MSME,MSME,7.785,2.9486352775479023,0.10315625,23.305852881493507,20.4
2018-07-16T15:25:20Z,111,MSME,MSME,6.85,1.9940411229460637,0.0325,24.14966314935065,20.5
2018-07-16T15:36:36Z,112,MSME,MSME,5.404999999999999,0.8980256121069157,0.08077120535714286,23.269336850649353,20.2
2018-07-16T19:37:19Z,61,HSHE,HSLE,7.575,1.506137443927347,0.168,25.663844460227274,21.8
2018-07-16T20:16:06Z,62,HSHE,HSLE,6.5600000000000005,0.2828427124746186,0.4560160308441559,26.1070408887987,22.4
2018-07-16T20:40:59Z,63,HSHE,HSLE,7.625,0.36062445840513907,0.3840131868131868,25.73547902097902,22
2018-07-16T20:58:33Z,64,HSHE,HSLE,7.15,2.0506096654409873,0.3478002232142857,25.50215736607143,22
2018-07-16T20:01:15Z,49,HSME,HSLE,10.684999999999999,1.9728279195104683,0.4268571428571428,25.958911830357145,22
2018-07-16T21:14:19Z,50,HSME,HSLE,7.24,0.5232590180780453,0.41765604395604394,25.904643656343655,22.2
2018-07-16T19:33:04Z,51,HSME,HSLE,3.94,0.4525483399593902,0.32907142857142857,23.947424075924076,20.8
2018-07-16T21:10:16Z,52,HSME,HSLE,5.23,0.07071067811865513,0.4420405594405594,25.6380996003996,21.7
2018-07-16T20:11:42Z,1,HSLE,HSLE,5.8,1.4566399692442884,0.3770714285714286,26.587637682629868,22.4
2018-07-16T20:53:52Z,2,HSLE,HSLE,9.254999999999999,0.16263455967290497,0.2868002232142857,25.78145332792208,21.8
2018-07-16T19:45:47Z,3,HSLE,HSLE,14.370000000000001,0.73539105243401,0.1888002232142857,26.40686911525974,22
2018-07-16T21:02:50Z,4,HSLE,HSLE,15.870000000000001,1.4849242404917509,0.4147366071428571,26.904803165584415,22.3
2018-07-16T15:46:30Z,5,HSLE,MSLE,15.6200005,2.234458135656272,0.10065736607142858,23.75658908279221,20.4
2018-07-16T15:42:04Z,6,HSLE,MSLE,7.41,2.0788939366884502,0.034928571428571434,24.03471174918831,20.4
2018-07-16T16:18:11Z,7,HSLE,MSLE,8.219999999999999,1.258650070512054,0.42028571428571426,22.543228287337662,20.3
2018-07-16T16:42:03Z,8,HSLE,MSLE,17.255000000000003,8.492352442050437,0.07585714285714287,23.787873376623377,21
2018-07-16T21:06:26Z,29,LSLE,HSLE,6.365,1.6051323932934625,0.4264950284090909,25.452518973214286,22
2018-07-16T20:33:27Z,30,LSLE,HSLE,7.85,1.286934341759516,0.20141406250000002,25.730339894480522,22.3
2018-07-16T19:41:32Z,31,LSLE,HSLE,8.645,1.1667261889578036,0.08492857142857144,25.43709669237013,21.9
2018-07-16T20:24:27Z,32,LSLE,HSLE,8.085,1.1384419177103418,0.44751339285714287,25.908197138798702,22.2
2018-07-16T16:46:22Z,33,LSLE,MSLE,6.595000000000001,0.03535533905932725,0.17855691964285714,27.128087256493508,21.5
2018-07-16T16:34:38Z,34,LSLE,MSLE,3.45,0.09899494936611673,0.08087165178571429,24.671968547077924,20.4
2018-07-16T16:21:39Z,35,LSLE,MSLE,7.57,1.5697770542341352,0.1463002232142857,23.039543526785714,20.3
2018-07-16T15:52:18Z,36,LSLE,MSLE,8.395,1.6617009357883872,0.3209285714285714,22.908961343344156,20.3
2018-07-16T20:37:04Z,17,MSLE,HSLE,7.48,0.2404163056034267,0.42839955357142856,25.71601948051948,21.9
2018-07-16T19:49:50Z,18,MSLE,HSLE,9.08,1.216223663640861,0.33254241071428575,26.09121286525974,22.7
2018-07-16T20:45:16Z,19,MSLE,HSLE,6.970000000000001,1.5556349186104046,0.3129362637362637,25.290166333666335,21.5
2018-07-16T20:29:25Z,20,MSLE,HSLE,9.135000000000002,0.10606601717798238,0.21298549107142858,25.203673396915583,22
2018-07-16T16:25:19Z,13,MSLE,MSLE,7.779999999999999,0.7919595949289333,0.13687165178571428,23.20316335227273,20.6
2018-07-16T16:10:30Z,14,MSLE,MSLE,3.675,0.09192388155425142,0.06291741071428572,24.169657771915585,20.5
2018-07-16T16:30:12Z,15,MSLE,MSLE,6.705,1.1242997820866105,0.16834263392857143,23.484538758116884,20.5
2018-07-16T16:03:11Z,16,MSLE,MSLE,6.41,0.24041630560342606,0.295828125,23.2547325487013,20.6
2018-07-18T16:36:31Z,85,HSHE,HSHE,7.59,1.3293607486307086,0.21462834821428572,23.211004159902597,21.5
2018-07-18T16:12:45Z,86,HSHE,HSHE,9.115,2.7082189719444765,0.2528426339285714,22.584212256493508,21.9
2018-07-18T16:43:52Z,87,HSHE,HSHE,6.744999999999999,1.0960155108391485,0.30814285714285716,22.484425223214284,21.3
2018-07-18T16:04:36Z,88,HSHE,HSHE,12.620000000000001,3.111269837220809,0.23692857142857143,22.852243405032468,22
2018-07-18T15:17:45Z,81,HSME,HSME,7.195,0.1343502884254443,0.2365,22.528966213474025,21.8
2018-07-18T15:34:51Z,82,HSME,HSME,8.675,1.0394469683442247,0.17508593749999998,22.565407061688312,21.4
2018-07-18T15:09:17Z,83,HSME,HSME,6.130000000000001,0.7353910524340094,0.29321428571428576,22.027278814935066,21.6
2018-07-18T14:46:07Z,84,HSME,HSME,8.985,1.9586857838867364,0.1547857142857143,22.231759435876626,21.5
2018-07-18T16:09:07Z,57,HSHE,HSHE,7.58,0.7919595949289339,0.34092968749999997,22.764451298701296,22.1
2018-07-18T16:32:44Z,58,HSHE,HSHE,3.565,0.007071067811865324,0.39117187499999995,23.255115767045453,21.6
2018-07-18T16:47:51Z,59,HSHE,HSHE,5.29,0.5091168824543147,0.4416852678571429,22.855326704545455,21.8
2018-07-18T16:51:37Z,60,HSHE,HSHE,4.915,1.0677312395916867,0.4171997767857143,22.358769176136363,21.2
2018-07-18T15:48:44Z,65,HSHE,HSME,6.145,1.8455486988968892,0.4229153846153846,22.191597716346152,21.8
2018-07-18T15:38:40Z,66,HSHE,HSME,5.095,0.06363961030678918,0.3436138392857143,23.447698051948052,21.5
2018-07-18T15:01:26Z,67,HSHE,HSME,6.595000000000001,0.27577164466275333,0.2656428571428572,22.390546469155844,21.8
2018-07-18T14:39:26Z,68,HSHE,HSME,4.185,0.12020815280171303,0.16499999999999998,22.3429375,21.6
2018-07-18T16:40:10Z,41,HSLE,HSHE,5.98,0.6788225099390857,0.27579910714285716,23.852286627435063,21.7
2018-07-18T16:20:26Z,42,HSLE,HSHE,4.645,0.388908729652601,0.43344308035714285,22.439,21.8
2018-07-18T16:28:05Z,43,HSLE,HSHE,6.29,1.1455129855222064,0.4495,22.755049783549783,22
2018-07-18T15:56:57Z,44,HSLE,HSHE,7.9,0.8768124086713185,0.4202421875,22.787114853896103,21.9
2018-07-18T15:42:29Z,37,HSLE,HSME,7.5600000000000005,0.2404163056034267,0.35545758928571425,22.68266020698052,21.7
2018-07-18T15:13:03Z,38,HSLE,HSME,5.38,0.1555634918610409,0.24191406250000003,22.267028814935067,21.8
2018-07-18T15:21:34Z,39,HSLE,HSME,7.005,1.7606958851545034,0.2005,22.60194034090909,22
2018-07-18T14:50:07Z,40,HSLE,HSME,4.96,0.3676955262170044,0.19,22.46258198051948,21.7
2018-07-18T16:16:46Z,53,HSME,HSHE,8.505,0.6434671708797584,0.44441406250000004,22.4342559862013,21.5
2018-07-18T16:00:33Z,54,HSME,HSHE,8.17,3.3941125496954285,0.3532566964285714,22.48390817775974,21.7
2018-07-18T16:24:20Z,55,HSME,HSHE,5.755,0.37476659402886975,0.3647287946428571,22.878088372564935,22
2018-07-18T15:53:01Z,56,HSME,HSHE,4.715,0.03535533905932725,0.33354241071428575,22.52188961038961,22
2018-07-18T14:57:10Z,45,HSME,HSME,7.525,0.5868986283848344,0.2165,22.344039265422076,21.8
2018-07-18T15:05:28Z,46,HSME,HSME,8.98,1.9233304448274091,0.20885714285714285,22.389225040584414,21.8
2018-07-18T15:25:49Z,47,HSME,HSME,4.635,1.1242997820866105,0.1744408482142857,22.920479707792207,21.9
2018-07-18T15:30:26Z,48,HSME,HSME,3.84,0.31112698372208053,0.2906997767857143,22.50004849837662,21.6
2018-07-20T17:07:38Z,121,LSHE,LSHE,6.85,1.838477631085024,0.0490859375,22.912670454545456,20.5
2018-07-20T16:58:36Z,122,LSHE,LSHE,4.785,0.6010407640085651,0.052071428571428574,22.039577617694803,20.3
2018-07-20T16:54:30Z,123,LSHE,LSHE,6.645,0.27577164466275333,0.10958482142857143,22.236175629058444,20.4
2018-07-20T17:02:28Z,124,LSHE,LSHE,4.734999999999999,0.8980256121069157,0.16611383928571427,21.779834821428572,20
2018-07-20T16:07:25Z,77,LSLE,LSLE,5.824999999999999,1.1384419177103418,0.28615324675324677,21.588433066933067,20.1
2018-07-20T15:43:48Z,78,LSLE,LSLE,8.96,0.820243866176394,0.16131929788961039,23.52895880681818,20.1
2018-07-20T15:56:09Z,79,LSLE,LSLE,6.025,0.6576093065034896,0.18584925074925074,21.45145174825175,19.9
2018-07-20T16:14:23Z,80,LSLE,LSLE,5.48,1.145512985522207,0.09744945054945055,21.571356143856143,19.9
2018-07-20T17:15:58Z,97,LSLE,LSLE,6.359999999999999,0.2828427124746186,0.11871428571428572,22.330965097402597,20.2
2018-07-20T15:17:43Z,98,LSLE,LSLE,5.24,0.6788225099390857,0.4504703296703297,21.013990409590413,20
2018-07-20T15:47:58Z,99,LSLE,LSLE,8.435,1.689985207035849,0.264,22.431778104707796,20.2
2018-07-20T15:36:45Z,100,LSLE,LSLE,6.925000000000001,1.6051323932934634,0.3048737824675325,21.333522017045453,20.2
2018-07-20T16:39:48Z,117,LSME,LSME,3.9299999999999997,0.4808326112068521,0.04772197802197803,22.167432567432567,20.2
2018-07-20T16:48:03Z,118,LSME,LSME,3.42,0.5515432893255072,0.1994140625,22.427439123376622,20.3
2018-07-20T16:36:06Z,119,LSME,LSME,3.915,0.38890872965260137,0.07485485197368422,22.004479029605264,20.3
2018-07-20T16:43:11Z,120,LSME,LSME,5.34,0.6646803743153543,0.1085,22.259492593344156,20.4
2018-07-20T18:06:12Z,113,MSHE,MSHE,5.545,1.0253048327204934,0.12861495535714285,22.667675223214285,20.4
2018-07-20T18:01:43Z,114,MSHE,MSHE,6.105,1.477853172679885,0.21046751644736844,22.180079769736842,20.3
2018-07-20T17:56:49Z,115,MSHE,MSHE,7.29,0.5091168824543147,0.18592573051948053,22.226081371753246,20.3
2018-07-20T17:52:49Z,116,MSHE,MSHE,4.76,0.9758073580374355,0.16851450892857145,21.956387987012988,20.4
2018-07-20T18:55:25Z,73,MSLE,MSLE,8.62,2.1071782079359114,0.1368470982142857,21.75568831168831,20.1
2018-07-20T19:19:08Z,74,MSLE,MSLE,5.199999999999999,1.682914139223983,0.1610714285714286,22.07421286525974,20
2018-07-20T18:41:18Z,75,MSLE,MSLE,6.734999999999999,0.1343502884254443,0.12878571428571428,22.446570129870132,20.3
2018-07-20T19:29:10Z,76,MSLE,MSLE,8.865,0.09192388155425048,0.17792857142857144,22.318770393668828,20.5
2018-07-20T19:36:07Z,93,MSLE,MSLE,7.800000000000001,1.0889444430272832,0.1579140625,21.752703429383118,20
2018-07-20T19:12:58Z,94,MSLE,MSLE,6.85,0.5656854249492379,0.21878571428571428,22.181307325487012,20.3
2018-07-20T18:28:53Z,95,MSLE,MSLE,10.77,1.7111984104714448,0.04835714285714286,22.547293628246752,20.7
2018-07-20T18:48:19Z,96,MSLE,MSLE,10.445,0.9970205614730321,0.008872767857142857,22.569227171266235,20.6
2018-07-20T18:17:50Z,109,MSME,MSME,5.71,0.7212489168102781,0.11278125,22.310436282467535,20.2
2018-07-20T18:21:26Z,110,MSME,MSME,5.73,0.6363961030678924,0.14790625000000002,22.021487824675326,20.1
2018-07-20T18:10:38Z,111,MSME,MSME,8.31,1.4283556979968264,0.069,24.011750608766235,20.4
2018-07-20T18:14:15Z,112,MSME,MSME,5.6850000000000005,0.6434671708797578,0.15107142857142858,22.086645900974027,20
2018-07-20T15:52:34Z,9,HSLE,LSLE,5.654999999999999,1.56270598642227,0.3737843156843157,20.958251148851147,20
2018-07-20T15:29:29Z,10,HSLE,LSLE,6.91,1.3293607486307093,0.40661184210526313,21.32767475328947,20
2018-07-20T16:18:10Z,11,HSLE,LSLE,8.23,2.9132799384885755,0.36739309210526316,21.405162417763158,20.1
2018-07-20T15:40:20Z,12,HSLE,LSLE,3.245,0.0919238815542511,0.26205194805194804,22.021090401785713,20.1
2018-07-20T19:32:46Z,5,HSLE,MSLE,11.184999999999999,0.5727564927611039,0.2735569196428571,22.181421874999998,20.1
2018-07-20T19:39:33Z,6,HSLE,MSLE,9.955,4.928534264870236,0.28748549107142857,21.374830560064936,20.3
2018-07-20T18:58:50Z,7,HSLE,MSLE,7.85,0.7919595949289333,0.2950569196428572,22.114818993506496,20.2
2018-07-20T18:36:42Z,8,HSLE,MSLE,15.660000499999999,6.0528347540636265,0.2854140625,22.322387378246752,20.8
2018-07-20T16:00:03Z,25,LSLE,LSLE,5.855,1.6758430714121177,0.36536363636363633,21.049568031968032,20
2018-07-20T15:32:59Z,26,LSLE,LSLE,7.0649999999999995,0.8697413408594531,0.42486019736842107,21.365504523026317,20.3
2018-07-20T15:13:56Z,27,LSLE,LSLE,3.695,0.26162950903902266,0.502922077922078,21.439833166833168,20.1
2018-07-20T16:21:57Z,28,LSLE,LSLE,5.45,0.16970562748477155,0.39475020292207796,21.560810064935065,19.9
2018-07-20T18:32:48Z,33,LSLE,MSLE,5.66,0.4666904755831215,0.27731361607142857,23.19270393668831,21.3
2018-07-20T18:44:47Z,34,LSLE,MSLE,3.575,0.2899137802864843,0.3653571428571429,21.704864853896105,20.2
2018-07-20T19:05:55Z,35,LSLE,MSLE,5.505,0.7848885271170674,0.3071573660714286,21.954103693181818,20.4
2018-07-20T19:25:56Z,36,LSLE,MSLE,7.3100000000000005,2.022325394193526,0.33322879464285715,21.647174208603897,20.3
2018-07-20T16:26:20Z,21,MSLE,LSLE,5.175,0.5868986283848344,0.37496153846153846,22.13535964035964,20
2018-07-20T15:24:29Z,22,MSLE,LSLE,5.785,0.43133513652379357,0.42867167207792206,20.768459314123376,19.7
2018-07-20T16:10:54Z,23,MSLE,LSLE,7.130000000000001,1.682914139223983,0.2106934065934066,21.453943556443555,20
2018-07-20T16:03:43Z,24,MSLE,LSLE,12.045,5.451793282948282,0.424789163961039,21.159362824675327,20
2018-07-20T19:02:22Z,13,MSLE,MSLE,7.09,0.2262741699796954,0.09865736607142858,22.155104606331168,20.4
2018-07-20T19:09:32Z,14,MSLE,MSLE,3.96,0.4101219330881976,0.2948995535714286,21.555043019480518,20.3
2018-07-20T18:51:42Z,15,MSLE,MSLE,6.365,0.14849242404917495,0.22297098214285715,22.18543668831169,20.4
2018-07-20T19:22:32Z,16,MSLE,MSLE,3.025,0.03535533905932725,0.3600859375,22.1648887987013,20.5
2018-08-06T20:30:14Z,85,HSHE,HSHE,10.45,0.8061017305526633,0.315796875,25.259017248376622,23.1
2018-08-06T20:47:13Z,86,HSHE,HSHE,8.379999999999999,0.6505382386916236,0.37657142857142856,26.003848112824677,23.9
2018-08-06T20:23:27Z,87,HSHE,HSHE,6.25,0.12727922061357835,0.45174178165584417,25.191139306006495,22.7
2018-08-06T20:53:44Z,88,HSHE,HSHE,10.239999999999998,1.4849242404917495,0.3967142857142857,26.06181148538961,23.6
2018-08-06T20:01:27Z,105,HSHE,HSHE,8.03,1.5132085117392116,0.39744196428571427,26.022260349025974,23.5
2018-08-06T20:57:01Z,106,HSHE,HSHE,5.4350000000000005,0.03535533905932725,0.32604464285714285,25.208451603084416,23.3
2018-08-06T20:15:24Z,107,HSHE,HSHE,8.47,1.5273506473629435,0.4119285714285714,25.379150771103895,22.8
2018-08-06T20:43:45Z,108,HSHE,HSHE,5.55,0.5939696961966998,0.4117142857142857,25.123131696428572,22.9
2018-08-06T16:15:24Z,69,HSLE,HSLE,3.69,0.08485281374238578,0.4819285714285715,24.679409902597403,22
2018-08-06T16:31:17Z,70,HSLE,HSLE,6.97,1.951614716074871,0.45492857142857146,25.31340523538961,21.9
2018-08-06T16:03:56Z,71,HSLE,HSLE,5.925000000000001,0.0212132034355966,0.5057142857142858,24.844786728896104,22.9
2018-08-06T15:40:48Z,72,HSLE,HSLE,5.335000000000001,1.2091525958289964,0.4870714285714286,24.181895900974027,22.8
2018-08-06T16:38:42Z,89,HSLE,HSLE,3.665,0.28991378028648457,0.4949430803571429,26.224051339285715,22.5
2018-08-06T15:25:24Z,90,HSLE,HSLE,4.470000000000001,0.7353910524340094,0.5166573660714286,24.851058441558443,22.1
2018-08-06T15:48:22Z,91,HSLE,HSLE,6.785,0.7000357133746822,0.44054241071428574,24.18082355925325,21.9
2018-08-06T15:55:42Z,92,HSLE,HSLE,5.765000000000001,0.1343502884254443,0.4935145089285714,24.682279626623377,22.3
2018-08-06T18:25:22Z,81,HSME,HSME,5.915,0.2192031021678301,0.3465569196428572,25.28207924107143,23
