,Date,Home_Salinity,n,meanLowCon,meanHighCon,meanTemp,LowCon_ppt,HighCon_ppt,
285,9/14/2018,High,48,3212.44375,3406.55,20.38604167,1.766844063,1.8736025,1.820223281
286,9/14/2018,Low,48,2384.06875,2405.708333,21.665625,1.311237813,1.323139583,1.317188698
287,9/14/2018,Mid,48,33660.5,55183.6,21.73625,18.513275,30.35098,24.4321275
288,9/15/2018,High,48,3198.539583,3392.008333,20.39083333,1.759196771,1.865604583,1.812400677
289,9/15/2018,Low,48,2565.089583,2596.225,21.731875,1.410799271,1.42792375,1.41936151
290,9/15/2018,Mid,48,33660.5,55183.6,21.788125,18.513275,30.35098,24.4321275
291,9/16/2018,High,48,3197.65,3391.075,20.388125,1.7587075,1.86509125,1.811899375
292,9/16/2018,Low,48,2695.297917,2735.2,21.77208333,1.482413854,1.50436,1.493386927
293,9/16/2018,Mid,48,33660.5,55183.6,21.82604167,18.513275,30.35098,24.4321275
294,9/17/2018,High,48,3199.395833,3392.783333,20.36958333,1.759667708,1.866030833,1.812849271
295,9/17/2018,Low,48,2802.64375,2851.660417,21.78083333,1.541454063,1.568413229,1.554933646
296,9/17/2018,Mid,48,33660.5,55183.6,21.84458333,18.513275,30.35098,24.4321275
297,9/18/2018,High,48,3206.247917,3399.904167,20.36583333,1.763436354,1.869947292,1.816691823
298,9/18/2018,Low,48,2942.429167,3000.5875,21.843125,1.618336042,1.650323125,1.634329583
299,9/18/2018,Mid,48,33660.5,55183.6,21.9175,18.513275,30.35098,24.4321275
300,9/19/2018,High,48,3222.689583,3416.960417,20.4075,1.772479271,1.879328229,1.82590375
301,9/19/2018,Low,48,2997.133333,3062.895833,21.92375,1.648423333,1.684592708,1.666508021
302,9/19/2018,Mid,48,33660.5,55183.6,21.98104167,18.513275,30.35098,24.4321275
303,9/2/2018,High,48,3342.4125,3542.29375,20.3875,1.838326875,1.948261563,1.893294219
304,9/2/2018,Low,48,3062.4875,3115.489583,22.646875,1.684368125,1.713519271,1.698943698
305,9/2/2018,Mid,48,33660.5,55183.6,22.51479167,18.513275,30.35098,24.4321275
306,9/20/2018,High,48,3271.63125,3467.2,20.44041667,1.799397188,1.90696,1.853178594
307,9/20/2018,Low,48,3100.327083,3174.095833,21.87729167,1.705179896,1.745752708,1.725466302
308,9/20/2018,Mid,48,33660.5,55183.6,21.96,18.513275,30.35098,24.4321275
309,9/21/2018,High,48,3708.191667,3903.420833,20.43479167,2.039505417,2.146881458,2.093193438
310,9/21/2018,Low,48,3209.545833,3287.872917,21.82395833,1.765250208,1.808330104,1.786790156
311,9/21/2018,Mid,48,33660.5,55183.6,21.97541667,18.513275,30.35098,24.4321275
312,9/22/2018,High,48,3783.027083,3975.76875,20.42166667,2.080664896,2.186672813,2.133668854
313,9/22/2018,Low,48,3307.439583,3395.4375,21.75020833,1.819091771,1.867490625,1.843291198
314,9/22/2018,Mid,48,33660.5,55183.6,22.05875,18.513275,30.35098,24.4321275
315,9/23/2018,High,48,3753.6,3947.227083,20.39333333,2.06448,2.170974896,2.117727448
316,9/23/2018,Low,48,3526.972917,3639.56875,21.59229167,1.939835104,2.001762813,1.970798958
317,9/23/2018,Mid,48,33660.5,55183.6,21.94375,18.513275,30.35098,24.4321275
318,9/24/2018,High,48,3705.291667,3899.379167,20.26125,2.037910417,2.144658542,2.091284479
319,9/24/2018,Low,48,3759.775,3899.485417,21.06416667,2.06787625,2.144716979,2.106296615
320,9/24/2018,Mid,48,33660.5,55183.6,21.496875,18.513275,30.35098,24.4321275
321,9/25/2018,High,48,3646.477083,3841.902083,20.06666667,2.005562396,2.113046146,2.059304271
322,9/25/2018,Low,48,3876.491667,4031.4375,20.65395833,2.132070417,2.217290625,2.174680521
323,9/25/2018,Mid,48,33660.5,55183.6,21.08229167,18.513275,30.35098,24.4321275
324,9/26/2018,High,48,3596.329167,3792.6375,19.91458333,1.977981042,2.085950625,2.031965833
325,9/26/2018,Low,48,3945.86875,4110.320833,20.59833333,2.170227813,2.260676458,2.215452135
326,9/26/2018,Mid,48,33660.5,55183.6,20.93625,18.513275,30.35098,24.4321275
327,9/27/2018,High,48,3561.220833,3757.46875,19.86104167,1.958671458,2.066607813,2.012639635
328,9/27/2018,Low,48,4034.54375,4207.554167,20.84979167,2.218999063,2.314154792,2.266576927
329,9/27/2018,Mid,48,33660.5,55183.6,21.03020833,18.513275,30.35098,24.4321275
330,9/28/2018,High,48,3528.452083,3724.6875,19.82666667,1.940648646,2.048578125,1.994613385
331,9/28/2018,Low,48,4071.785417,4247.664583,20.65125,2.239481979,2.336215521,2.28784875
332,9/28/2018,Mid,48,33660.5,55183.6,20.87520833,18.513275,30.35098,24.4321275
333,9/29/2018,High,48,3487.385417,3683.939583,19.68916667,1.918061979,2.026166771,1.972114375
334,9/29/2018,Low,48,4080.114583,4256.50625,20.29166667,2.244063021,2.341078438,2.292570729
335,9/29/2018,Mid,48,33660.5,55183.6,20.601875,18.513275,30.35098,24.4321275
336,9/3/2018,High,48,3344.475,3544.36875,20.48666667,1.83946125,1.949402813,1.894432031
337,9/3/2018,Low,48,3057.627083,3111.75,22.74,1.681694896,1.7114625,1.696578698
338,9/3/2018,Mid,48,33660.5,55183.6,22.70791667,18.513275,30.35098,24.4321275
339,9/30/2018,High,48,3451.920833,3648.108333,19.52854167,1.898556458,2.006459583,1.952508021
340,9/30/2018,Low,48,4124.477083,4303.410417,20.16,2.268462396,2.366875729,2.317669063
341,9/30/2018,Mid,48,33660.5,55183.6,20.42291667,18.513275,30.35098,24.4321275
342,9/4/2018,High,48,3348.279167,3548.379167,20.59,1.841553542,1.951608542,1.896581042
343,9/4/2018,Low,48,3032.0375,3087.3125,22.85958333,1.667620625,1.698021875,1.68282125
344,9/4/2018,Mid,48,33660.5,55183.6,22.83229167,18.513275,30.35098,24.4321275
345,9/5/2018,High,48,3352.997917,3553.322917,20.71083333,1.844148854,1.954327604,1.899238229
346,9/5/2018,Low,48,3005.016667,3060.2125,23.02291667,1.652759167,1.683116875,1.667938021
347,9/5/2018,Mid,48,33660.5,55183.6,22.94520833,18.513275,30.35098,24.4321275
348,9/6/2018,High,48,3356.81875,3557.214583,20.81854167,1.846250313,1.956468021,1.901359167
349,9/6/2018,Low,48,2998.741667,3054.122917,23.14479167,1.649307917,1.679767604,1.66453776
350,9/6/2018,Mid,48,33660.5,55183.6,23.085625,18.513275,30.35098,24.4321275
351,9/7/2018,High,48,3359.777083,3560.322917,20.92604167,1.847877396,1.958177604,1.9030275
352,9/7/2018,Low,48,2962.29375,3017.5125,23.29416667,1.629261563,1.659631875,1.644446719
353,9/7/2018,Mid,48,33660.5,55183.6,23.24583333,18.513275,30.35098,24.4321275
354,9/8/2018,High,48,3362.314583,3562.8875,21.02416667,1.849273021,1.959588125,1.904430573
355,9/8/2018,Low,48,2948.995833,3004.85,23.28104167,1.621947708,1.6526675,1.637307604
356,9/8/2018,Mid,48,33660.5,55183.6,23.25979167,18.513275,30.35098,24.4321275
357,9/9/2018,High,48,3360.135417,3560.552083,21.03833333,1.848074479,1.958303646,1.903189063
358,9/9/2018,Low,48,2994.485417,3053.11875,22.76791667,1.646966979,1.679215313,1.663091146
359,9/9/2018,Mid,48,33660.5,55183.6,22.56395833,18.513275,30.35098,24.4321275
360,10/1/2019,High,48,1116.5875,1035.754167,20.92395833,0.614123125,0.569664792,0.591893958
361,10/1/2019,Mid,48,13761.65208,13208.55,22.18520833,7.568908646,7.2647025,7.416805573
362,10/10/2019,High,48,1113.795833,1033.108333,21.53020833,0.612587708,0.568209583,0.590398646
363,10/10/2019,Mid,48,14379.71875,13763.75833,20.42916667,7.908845313,7.570067083,7.739456198
364,10/11/2019,High,48,1114.052083,1033.475,21.57854167,0.612728646,0.56841125,0.590569948
365,10/11/2019,Mid,48,14739.80208,14089,20.06291667,8.106891146,7.74895,7.927920573
366,10/12/2019,High,48,1111.9125,1031.177083,21.535625,0.611551875,0.567147396,0.589349635
367,10/12/2019,Mid,48,14922.83333,14251.80208,19.73604167,8.207558333,7.838491146,8.02302474
368,10/13/2019,High,48,1109.916667,1028.795833,21.49916667,0.610454167,0.565837708,0.588145938
369,10/13/2019,Mid,48,14877.1125,14212.81458,19.72458333,8.182411875,7.817048021,7.999729948
370,10/14/2019,High,48,1104.014583,1022.220833,21.299375,0.607208021,0.562221458,0.58471474
371,10/14/2019,Mid,48,14631.46667,13987.97917,19.79375,8.047306667,7.693388542,7.870347604
372,10/15/2019,High,48,1096.891667,1014.235417,21.045625,0.603290417,0.557829479,0.580559948
373,10/15/2019,Mid,48,14282.95833,13671.2875,19.65666667,7.855627083,7.519208125,7.687417604
374,10/16/2019,High,48,1094.808333,1012.0375,20.986875,0.602144583,0.556620625,0.579382604
375,10/16/2019,Mid,48,14245.55208,13635.83333,19.31520833,7.835053646,7.499708333,7.66738099
376,10/17/2019,High,48,1098.304167,1015.777083,21.138125,0.604067292,0.558677396,0.581372344
377,10/17/2019,Mid,48,14092.60208,13499.21667,19.10791667,7.750931146,7.424569167,7.587750156
378,10/18/2019,High,48,1103.333333,1021.55,21.3325,0.606833333,0.5618525,0.584342917
379,10/18/2019,Mid,48,13749.25625,13191.99583,18.93604167,7.562090938,7.255597708,7.408844323
380,10/19/2019,High,48,1628.772917,1628.322917,21.45229167,0.895825104,0.895577604,0.895701354
381,10/19/2019,Mid,48,13431.31042,12908.76875,18.776875,7.387220729,7.099822813,7.243521771
382,10/2/2019,High,48,1121.225,1041.327083,21.15645833,0.61667375,0.572729896,0.594701823
383,10/2/2019,Mid,48,13735.55625,13184.46875,22.2275,7.554555938,7.251457813,7.403006875
384,10/20/2019,High,48,1796.635417,1822.645833,21.63145833,0.988149479,1.002455208,0.995302344
385,10/20/2019,Mid,48,13251.19792,12738.81042,18.37208333,7.288158854,7.006345729,7.147252292
386,10/21/2019,High,48,1756.78125,1776.125,21.78916667,0.966229688,0.97686875,0.971549219
387,10/21/2019,Mid,48,12968.70625,12475.94792,18.19979167,7.132788438,6.861771354,6.997279896
388,10/22/2019,High,48,1721.18125,1734.385417,21.94979167,0.946649688,0.953911979,0.950280833
389,10/22/2019,Mid,48,12790.82083,12306.39583,18.20395833,7.034951458,6.768517708,6.901734583
390,10/23/2019,High,48,1690.55625,1698.758333,22.11041667,0.929805938,0.934317083,0.93206151
391,10/23/2019,Mid,48,12553.51667,12088.12917,18.18875,6.904434167,6.648471042,6.776452604
392,10/24/2019,High,48,1662.310417,1666.383333,22.18791667,0.914270729,0.916510833,0.915390781
393,10/24/2019,Mid,48,12296.15833,11853.42917,18.06020833,6.762887083,6.519386042,6.641136563
394,10/25/2019,High,48,1626.50625,1624.80625,22.18770833,0.894578438,0.893643438,0.894110938
395,10/25/2019,Mid,48,12080.19167,11659.43958,18.011875,6.644105417,6.412691771,6.528398594
396,10/26/2019,High,48,1602.710417,1596.725,22.22770833,0.881490729,0.87819875,0.87984474
397,10/26/2019,Mid,48,11876.9,11474.62083,17.9775,6.532295,6.311041458,6.421668229
398,10/27/2019,High,48,1613.770833,1609.80625,21.96291667,0.887573958,0.885393438,0.886483698
399,10/27/2019,Mid,48,11741.63542,11345.475,17.97020833,6.457899479,6.24001125,6.348955365
400,10/28/2019,High,48,1569.160417,1557.202083,21.45583333,0.863038229,0.856461146,0.859749688
401,10/28/2019,Mid,48,11550.83333,11162.23542,18.07125,6.352958333,6.139229479,6.246093906
402,10/29/2019,High,48,1731.139583,1746.00625,21.01875,0.952126771,0.960303438,0.956215104
403,10/29/2019,Mid,48,11321.91667,10947.2875,17.99666667,6.227054167,6.021008125,6.124031146
404,10/3/2019,High,48,1123.816667,1044.616667,21.36166667,0.618099167,0.574539167,0.596319167
405,10/3/2019,Mid,48,13403.15208,12882.81875,22.45,7.371733646,7.085550313,7.228641979
406,10/30/2019,High,48,2468.145833,2592.720833,20.7625,1.357480208,1.425996458,1.391738333
407,10/30/2019,Mid,48,11137.2375,10775.51042,17.934375,6.125480625,5.926530729,6.026005677
408,10/31/2019,High,19,2412.957895,2531.421053,20.73473684,1.327126842,1.392281579,1.359704211
409,10/31/2019,Mid,48,11069.07292,10710.13333,18.02666667,6.087990104,5.890573333,5.989281719
410,10/4/2019,High,48,1123.647917,1044.333333,21.43395833,0.618006354,0.574383333,0.596194844
411,10/4/2019,Mid,48,14052.10833,13475.56458,22.49145833,7.728659583,7.411560521,7.570110052
412,10/5/2019,High,48,1120.772917,1040.979167,21.408125,0.616425104,0.572538542,0.594481823
413,10/5/2019,Mid,48,13691.59375,13147.86458,22.35208333,7.530376563,7.231325521,7.380851042
414,10/6/2019,High,48,1116.760417,1036.202083,21.37645833,0.614218229,0.569911146,0.592064688
415,10/6/2019,Mid,48,14209.40625,13615.00625,21.46125,7.815173438,7.488253438,7.651713438
416,10/7/2019,High,48,1115.0625,1034.375,21.39104167,0.613284375,0.56890625,0.591095313
417,10/7/2019,Mid,48,14087.7375,13500.99375,21.375625,7.748255625,7.425546563,7.586901094
418,10/8/2019,High,48,1114.96875,1034.454167,21.45916667,0.613232813,0.568949792,0.591091302
419,10/8/2019,Mid,48,13749.36458,13192.1875,21.36,7.562150521,7.255703125,7.408926823
420,10/9/2019,High,48,1114.035417,1033.339583,21.489375,0.612719479,0.568336771,0.590528125
421,10/9/2019,Mid,48,13757.83958,13198.42708,21.029375,7.566811771,7.259134896,7.412973333
422,11/1/2019,Mid,48,10949.12292,10601.02708,17.90625,6.022017604,5.830564896,5.92629125
423,11/10/2019,Mid,48,9390.085417,9187.685417,15.385625,5.164546979,5.053226979,5.108886979
424,11/11/2019,Mid,48,9338.827083,9142.452083,15.11375,5.136354896,5.028348646,5.082351771
425,11/12/2019,Mid,48,9255.741667,9060.925,15.15208333,5.090657917,4.98350875,5.037083333
426,11/13/2019,Mid,48,9105.925,8916.522917,14.84458333,5.00825875,4.904087604,4.956173177
427,11/14/2019,Mid,48,8937.489583,8755.920833,14.47208333,4.915619271,4.815756458,4.865687865
428,11/15/2019,Mid,48,8786.266667,8613.11875,14.16333333,4.832446667,4.737215313,4.78483099
429,11/16/2019,Mid,48,8685.183333,8516.575,14.04979167,4.776850833,4.68411625,4.730483542
430,11/17/2019,Mid,48,8599.208333,8436.3125,13.82604167,4.729564583,4.639971875,4.684768229
431,11/18/2019,Mid,48,8675.735417,8519.710417,13.265,4.771654479,4.685840729,4.728747604
432,11/19/2019,Mid,48,8882.679167,8719.24375,12.29,4.885473542,4.795584063,4.840528802
433,11/2/2019,Mid,48,10697.92708,10369.63333,17.56895833,5.883859896,5.703298333,5.793579115
434,11/20/2019,Mid,48,9038.570833,8872.435417,12.87520833,4.971213958,4.879839479,4.925526719
435,11/21/2019,Mid,48,8969.295833,8806.064583,13.01625,4.933112708,4.843335521,4.888224115
436,11/22/2019,Mid,48,8908.283333,8755.354167,12.92729167,4.899555833,4.815444792,4.857500313
437,11/23/2019,Mid,48,8819.989583,8668.95625,12.85583333,4.850994271,4.767925938,4.809460104
438,11/24/2019,Mid,48,8677.877083,8537.589583,12.61458333,4.772832396,4.695674271,4.734253333
439,11/25/2019,Mid,48,8554.722917,8418.929167,12.54791667,4.705097604,4.630411042,4.667754323
440,11/26/2019,Mid,48,8476.633333,8343.227083,12.53166667,4.662148333,4.588774896,4.625461615
441,11/27/2019,Mid,48,8419.78125,8286.547917,12.578125,4.630879688,4.557601354,4.594240521
442,11/28/2019,Mid,48,8376.80625,8246.870833,12.64541667,4.607243438,4.535778958,4.571511198
443,11/29/2019,Mid,48,8306.48125,8176.045833,12.581875,4.568564688,4.496825208,4.532694948
444,11/3/2019,Mid,48,10463.10625,10153.99583,17.22625,5.754708438,5.584697708,5.669703073
445,11/30/2019,Mid,48,8247.25,8119.860417,12.463125,4.5359875,4.465923229,4.500955365
446,11/4/2019,Mid,48,10236.67917,9951.775,16.86229167,5.630173542,5.47347625,5.551824896
447,11/5/2019,Mid,48,10185.84583,9910.841667,16.52416667,5.602215208,5.450962917,5.526589063
448,11/6/2019,Mid,48,10051.99792,9795.204167,16.49833333,5.528598854,5.387362292,5.457980573
449,11/7/2019,Mid,48,9892.779167,9655.845833,16.36875,5.441028542,5.310715208,5.375871875
450,11/8/2019,Mid,48,9725.983333,9503.81875,16.17791667,5.349290833,5.227100313,5.288195573
451,11/9/2019,Mid,48,9546.18125,9333.25,15.83979167,5.250399688,5.1332875,5.191843594
452,12/1/2019,Mid,48,8215.060417,8103.0875,12.05083333,4.518283229,4.456698125,4.487490677
453,12/10/2019,Mid,48,7538.879167,7467.954167,11.29104167,4.146383542,4.107374792,4.126879167
454,12/11/2019,Mid,48,7500.227083,7429.158333,11.385625,4.125124896,4.086037083,4.10558099
455,12/12/2019,Mid,48,7384.816667,7310.847917,11.15104167,4.061649167,4.020966354,4.04130776
456,12/13/2019,Mid,48,7259.377083,7193.316667,10.8725,3.992657396,3.956324167,3.974490781
457,12/14/2019,Mid,48,7198.83125,7133.402083,10.753125,3.959357188,3.923371146,3.941364167
458,12/15/2019,Mid,48,7182.7125,7107.189583,10.80895833,3.950491875,3.908954271,3.929723073
459,12/16/2019,Mid,48,7121.225,7045.727083,10.696875,3.91667375,3.875149896,3.895911823
460,12/17/2019,Mid,48,7029.677083,6955.583333,10.48645833,3.866322396,3.825570833,3.845946615
461,12/18/2019,Mid,48,6949.420833,6884.545833,10.36416667,3.822181458,3.786500208,3.804340833
462,12/19/2019,Mid,48,6868.172917,6809.125,10.12041667,3.777495104,3.74501875,3.761256927
463,12/2/2019,Mid,48,8128.377083,8022.541667,11.97729167,4.470607396,4.412397917,4.441502656
464,12/20/2019,Mid,48,6787.089583,6730.389583,9.82625,3.732899271,3.701714271,3.717306771
465,12/21/2019,Mid,48,6713.604167,6659.8375,9.586875,3.692482292,3.662910625,3.677696458
466,12/22/2019,Mid,48,6647.18125,6594.854167,9.369791667,3.655949688,3.627169792,3.64155974
467,12/23/2019,Mid,48,6589.020833,6538.08125,9.205833333,3.623961458,3.595944688,3.609953073
468,12/24/2019,Mid,48,6564.797917,6514.725,9.224166667,3.610638854,3.58309875,3.596868802
469,12/25/2019,Mid,48,6528.53125,6479.83125,9.160208333,3.590692188,3.563907188,3.577299688
470,12/26/2019,Mid,48,6486.64375,6440.6125,9.07375,3.567654063,3.542336875,3.554995469
471,12/27/2019,Mid,48,6476.558333,6430.28125,9.157083333,3.562107083,3.536654688,3.549380885
472,12/28/2019,Mid,48,6472.366667,6426.55,9.274166667,3.559801667,3.5346025,3.547202083
473,12/29/2019,Mid,48,6472.2,6428.15625,9.415625,3.55971,3.535485938,3.547597969
474,12/3/2019,Mid,48,8022.685417,7925.260417,11.92791667,4.412476979,4.358893229,4.385685104
475,12/30/2019,Mid,48,6474.775,6436.339583,9.620625,3.56112625,3.539986771,3.55055651
476,12/31/2019,Mid,48,6489.404167,6450.602083,9.887291667,3.569172292,3.547831146,3.558501719
477,12/4/2019,Mid,48,7910.872917,7825.222917,11.65770833,4.350980104,4.303872604,4.327426354
478,12/5/2019,Mid,48,7832.31875,7752.175,11.519375,4.307775313,4.26369625,4.285735781
479,12/6/2019,Mid,48,7777.485417,7694.697917,11.484375,4.277616979,4.232083854,4.254850417
480,12/7/2019,Mid,48,7712.7875,7629.191667,11.40541667,4.242033125,4.196055417,4.219044271
481,12/8/2019,Mid,48,7634.28125,7553.054167,11.23958333,4.198854688,4.154179792,4.17651724
482,12/9/2019,Mid,48,7556.429167,7481.777083,11.10645833,4.156036042,4.114977396,4.135506719
483,3/10/2019,High,48,1344.860417,1283,5.554791667,0.739673229,0.70565,0.722661615
484,3/10/2019,Low,48,585.10625,557.2,8.089375,0.321808438,0.30646,0.314134219
485,3/10/2019,Mid,48,1159.710417,1137.91875,7.443333333,0.637840729,0.625855313,0.631848021
486,3/11/2019,High,48,1366.272917,1307.610417,6.056666667,0.751450104,0.719185729,0.735317917
487,3/11/2019,Low,48,631.0916667,601.34375,8.317083333,0.347100417,0.330739063,0.33891974
488,3/11/2019,Mid,48,1314.377083,1294.285417,7.754166667,0.722907396,0.711856979,0.717382188
489,3/12/2019,High,48,1385.779167,1329.89375,6.358125,0.762178542,0.731441563,0.746810052
490,3/12/2019,Low,48,676.3875,645.1875,8.516666667,0.372013125,0.354853125,0.363433125
491,3/12/2019,Mid,48,1383.077083,1363.75625,7.878333333,0.760692396,0.750065938,0.755379167
492,3/13/2019,High,48,1397.283333,1342.4375,6.466666667,0.768505833,0.738340625,0.753423229
493,3/13/2019,Low,48,713.6541667,681.5833333,8.586041667,0.392509792,0.374870833,0.383690313
494,3/13/2019,Mid,48,1441.072917,1422.660417,7.984791667,0.792590104,0.782463229,0.787526667
495,3/14/2019,High,48,1403.258333,1349.525,6.5425,0.771792083,0.74223875,0.757015417
496,3/14/2019,Low,48,747.4604167,714.5145833,8.687291667,0.411103229,0.392983021,0.402043125
497,3/14/2019,Mid,48,1492.297917,1474.647917,8.066041667,0.820763854,0.811056354,0.815910104
498,3/15/2019,High,48,1412.139583,1359.745833,6.75375,0.776676771,0.747860208,0.76226849
499,3/15/2019,Low,48,787.1541667,753.40625,8.883125,0.432934792,0.414373438,0.423654115
500,3/15/2019,Mid,48,1544.90625,1528.020833,8.219375,0.849698438,0.840411458,0.845054948
501,3/16/2019,High,48,1425.04375,1375.1375,7.292708333,0.783774063,0.756325625,0.770049844
502,3/16/2019,Low,48,820.2979167,786.23125,9.305625,0.451163854,0.432427188,0.441795521
503,3/16/2019,Mid,48,1603.760417,1588.072917,8.555,0.882068229,0.873440104,0.877754167
504,3/17/2019,High,48,1425.28125,1375.6375,7.513333333,0.783904688,0.756600625,0.770252656
505,3/17/2019,Low,48,829.9083333,795.9583333,9.5025,0.456449583,0.437777083,0.447113333
506,3/17/2019,Mid,48,1659.3625,1644.479167,8.873333333,0.912649375,0.904463542,0.908556458
507,3/18/2019,High,48,1411.272917,1359.40625,7.374375,0.776200104,0.747673438,0.761936771
508,3/18/2019,Low,48,822.89375,788.80625,9.225833333,0.452591563,0.433843438,0.4432175
509,3/18/2019,Mid,48,1702.68125,1688.533333,8.932916667,0.936474688,0.928693333,0.93258401
510,3/19/2019,High,48,1395.904167,1341.175,7.177708333,0.767747292,0.73764625,0.752696771
511,3/19/2019,Low,48,860.50625,826.24375,9.063958333,0.473278438,0.454434063,0.46385625
512,3/19/2019,Mid,48,1740.708333,1727.39375,8.906875,0.957389583,0.950066563,0.953728073
513,3/20/2019,High,48,1378.652083,1321.572917,7.005625,0.758258646,0.726865104,0.742561875
514,3/20/2019,Low,48,923.0145833,888.4208333,9.120416667,0.507658021,0.488631458,0.49814474
515,3/20/2019,Mid,48,1769.791667,1756.58125,8.839375,0.973385417,0.966119688,0.969752552
516,3/21/2019,High,48,1376.466667,1318.975,7.068958333,0.757056667,0.72543625,0.741246458
517,3/21/2019,Low,48,961.74375,927.0895833,9.215625,0.528959063,0.509899271,0.519429167
518,3/21/2019,Mid,48,1790.975,1777.672917,8.79875,0.98503625,0.977720104,0.981378177
519,3/22/2019,High,48,1374.452083,1316.775,7.216458333,0.755948646,0.72422625,0.740087448
520,3/22/2019,Low,48,986.3583333,951.8583333,9.295,0.542497083,0.523522083,0.533009583
521,3/22/2019,Mid,48,1816.3125,1803.441667,8.853125,0.998971875,0.991892917,0.995432396
522,3/23/2019,High,48,1369.908333,1311.8375,7.311875,0.753449583,0.721510625,0.737480104
523,3/23/2019,Low,48,1007.372917,972.56875,9.353125,0.554055104,0.534912813,0.544483958
524,3/23/2019,Mid,48,1839.44375,1826.81875,8.880833333,1.011694063,1.004750313,1.008222188
525,3/24/2019,High,48,1363.18125,1303.864583,7.253333333,0.749749688,0.717125521,0.733437604
526,3/24/2019,Low,48,1025.916667,991.49375,9.3625,0.564254167,0.545321563,0.554787865
527,3/24/2019,Mid,48,1856.995833,1844.6375,8.871458333,1.021347708,1.014550625,1.017949167
528,3/25/2019,High,48,1359.210417,1299.333333,7.289583333,0.747565729,0.714633333,0.731099531
529,3/25/2019,Low,48,1043.65625,1009.48125,9.416875,0.574010938,0.555214688,0.564612813
530,3/25/2019,Mid,48,1876.10625,1863.80625,8.925208333,1.031858438,1.025093438,1.028475938
531,3/26/2019,High,48,1357.6125,1297.875,7.4525,0.746686875,0.71383125,0.730259063
532,3/26/2019,Low,48,1058.252083,1023.914583,9.505416667,0.582038646,0.563153021,0.572595833
533,3/26/2019,Mid,48,1898.283333,1886.20625,9.033541667,1.044055833,1.037413438,1.040734635
534,3/27/2019,High,48,1349.291667,1288.595833,7.40375,0.742110417,0.708727708,0.725419063
535,3/27/2019,Low,48,1073.8125,1039.60625,9.522916667,0.590596875,0.571783438,0.581190156
536,3/27/2019,Mid,48,1916.227083,1904.204167,9.088125,1.053924896,1.047312292,1.050618594
537,3/28/2019,High,48,1339.277083,1277.0375,7.298541667,0.736602396,0.702370625,0.71948651
538,3/28/2019,Low,48,1089.835417,1055.360417,9.488541667,0.599409479,0.580448229,0.589928854
539,3/28/2019,Mid,48,1927.433333,1915.029167,9.082083333,1.060088333,1.053266042,1.056677188
540,3/29/2019,High,48,1336.372917,1273.7375,7.378333333,0.735005104,0.700555625,0.717780365
541,3/29/2019,Low,48,1101.975,1068.027083,9.530625,0.60608625,0.587414896,0.596750573
542,3/29/2019,Mid,48,1939.81875,1927.33125,9.114166667,1.066900313,1.060032188,1.06346625
543,3/30/2019,High,48,1340.14375,1278.210417,7.643958333,0.737079063,0.703015729,0.720047396
544,3/30/2019,Low,48,1116.4125,1082.645833,9.622291667,0.614026875,0.595455208,0.604741042
545,3/30/2019,Mid,48,1957.760417,1945.352083,9.222083333,1.076768229,1.069943646,1.073355938
546,3/31/2019,High,48,1350.65,1290.597917,8.064791667,0.7428575,0.709828854,0.726343177
547,3/31/2019,Low,48,1114.754167,1081.01875,9.869791667,0.613114792,0.594560313,0.603837552
548,3/31/2019,Mid,48,1980.216667,1968.108333,9.412083333,1.089119167,1.082459583,1.085789375
549,3/9/2019,High,19,1342.026316,1279.757895,5.442631579,0.738114474,0.703866842,0.720990658
550,3/9/2019,Low,21,552.0952381,525.7666667,8.002380952,0.303652381,0.289171667,0.296412024
551,3/9/2019,Mid,20,999.76,976.645,7.1975,0.549868,0.53715475,0.543511375
552,4/1/2019,High,48,1349.0875,1289.01875,8.166666667,0.741998125,0.708960313,0.725479219
553,4/1/2019,Low,48,1091.064583,1056.704167,9.910208333,0.600085521,0.581187292,0.590636406
554,4/1/2019,Mid,48,2001.3375,1989.372917,9.602708333,1.100735625,1.094155104,1.097445365
555,4/10/2019,High,48,1387.35,1333.9625,10.320625,0.7630425,0.733679375,0.748360938
556,4/10/2019,Low,48,1076.983333,1042.720833,11.439375,0.592340833,0.573496458,0.582918646
557,4/10/2019,Mid,48,2111.791667,2102.09375,10.821875,1.161485417,1.156151563,1.15881849
558,4/11/2019,High,48,1387.585417,1334.525,10.455625,0.763171979,0.73398875,0.748580365
559,4/11/2019,Low,48,1074.94375,1040.625,11.62875,0.591219063,0.57234375,0.581781406
560,4/11/2019,Mid,48,2129.525,2120.016667,11.110625,1.17123875,1.166009167,1.168623958
561,4/12/2019,High,48,1379.179167,1324.841667,10.346875,0.758548542,0.728662917,0.743605729
562,4/12/2019,Low,48,1062.835417,1028.75625,11.605,0.584559479,0.565815938,0.575187708
563,4/12/2019,Mid,48,2134.377083,2125.095833,11.18625,1.173907396,1.168802708,1.171355052
564,4/13/2019,High,48,1379.658333,1325.5375,10.47958333,0.758812083,0.729045625,0.743928854
565,4/13/2019,Low,48,1057.654167,1023.435417,11.64833333,0.581709792,0.562889479,0.572299635
566,4/13/2019,Mid,48,2137.991667,2128.541667,11.25375,1.175895417,1.170697917,1.173296667
567,4/14/2019,High,48,1389.833333,1337.375,10.88541667,0.764408333,0.73555625,0.749982292
