date,time,CO2_flux,Collar,CH4_flux,T5,SM5
2019-11-21,12:19:10,2.20995,102,-1.46088,11.1,0.009
2019-11-21,12:21:15,2.4963,65,-1.09542,11,0.007
2019-11-21,12:25:01,3.155,38,-1.60784,11,0.009
2019-11-21,12:29:06,3.6685,47,-1.50596,10.8,0.011
2019-11-21,12:30:32,2.12045,47,-1.40358,10.8,0.011
2019-11-21,12:33:31,2.99466,83,-1.75839,10.8,0
2019-11-21,12:34:56,2.11436,83,-1.51983,10.8,0.131
2019-11-21,12:37:01,1.88829,48,-1.20874,11,0.009
2019-11-21,12:38:26,1.95354,48,-1.18776,11.1,0.011
2019-11-21,12:41:07,3.21724,104,-4.02237,11.1,0
2019-11-21,12:42:33,2.69477,104,-1.67937,11.1,0
2019-11-21,12:45:18,2.7798,66,-1.9769,11.2,0.001
2019-11-21,12:46:43,2.67152,66,-1.47232,11.2,0.003
2019-11-21,12:48:41,1.43136,82,-3.78296,11.2,0.003
2019-11-21,12:50:06,2.05904,82,-1.49878,11.2,0.011
2019-11-21,12:52:13,10.1364,37,-3.70959,11.2,0
2019-11-21,12:53:39,5.1752,37,-2.71246,11.2,0
2019-11-21,12:57:39,2.02471,56,-1.78207,11.1,0.013
2019-11-21,12:59:04,1.82558,56,-1.90157,11.1,0.011
2019-11-21,13:01:46,2.41567,106,-1.23528,11.1,-0.001
2019-11-21,13:03:12,2.34901,106,-1.14754,11.1,0.007
2019-11-21,13:05:13,2.93478,44,-1.63856,11.1,0
2019-11-21,13:06:39,2.01863,44,-1.27906,11.1,0
2019-11-21,13:08:55,1.80476,88,-0.835175,11.1,0.003
2019-11-21,13:10:20,2.78757,88,-1.23416,11.1,0.003
2019-11-21,13:12:32,4.94853,57,-2.20404,11.1,0
2019-11-21,13:13:58,4.10472,57,-1.37302,11.1,0.011
2019-11-21,13:16:29,2.10751,86,-1.11164,11,0
2019-11-21,13:17:54,1.65803,86,-1.027,11.1,0.004
2019-11-21,13:20:13,1.92263,55,-0.987604,11,0.006
2019-11-21,13:21:38,1.82241,55,-1.00398,11,0.006
2019-11-21,13:23:56,1.48677,105,-1.10229,11,0.004
2019-11-21,13:25:22,1.51765,105,-1.15901,10.8,0.004
2019-11-21,13:28:17,2.28352,43,-1.53842,10.8,0.006
2019-11-21,13:29:42,1.90031,43,-1.3772200000000001,10.8,0.006
2019-11-21,13:32:07,4.25519,58,-4.6235,11,0
2019-11-21,13:33:33,2.67983,58,-1.12199,11,0
2019-11-21,13:35:56,1.99168,85,-1.75381,11,0
2019-11-21,13:37:22,2.18406,85,-1.75925,11,0
2019-11-21,13:39:51,2.31377,60,-1.54363,11,9.75782e-19
2019-11-21,13:41:17,2.45541,60,-1.73424,11,0.003
2019-11-21,13:43:43,1.85886,107,-0.579288,11.1,0
2019-11-21,13:45:09,1.64817,107,-0.7209,11.2,0.009
2019-11-21,13:47:24,4.14512,41,-4.3182,11.1,0
2019-11-21,13:48:50,3.10334,41,-1.84632,11.1,0
2019-11-21,13:51:14,2.78789,59,-0.950047,11,0.005
2019-11-21,13:52:39,2.04452,59,-0.806545,11.1,0.005
2019-11-21,13:55:10,1.51844,87,-1.39751,11.1,0.006
2019-11-21,13:56:35,1.4251,87,-1.24762,11.1,0.006
2019-11-21,13:59:06,3.16491,42,-2.36456,11,0
2019-11-21,14:00:32,2.64546,42,-2.18617,11.1,0
2019-11-21,14:02:42,2.91679,53,-1.14402,11.1,0
2019-11-21,14:04:08,1.94683,53,-0.888977,11,0.006
2019-11-21,14:06:10,2.09548,108,-1.30044,11,0.01
2019-11-21,14:07:35,1.71671,108,-1.30439,10.8,0.008
2019-11-21,14:09:54,3.98022,54,-8.51924,10.8,0.0032
2019-11-21,14:11:19,2.50893,54,-2.76856,10.7,0
2019-12-19,11:36:08,1.36412,115,-1.50714,13.4,0
2019-12-19,11:37:33,1.01557,115,-1.81316,12.7,0.206
2019-12-19,11:40:57,1.11064,113,-0.858333,10.1,0.063
2019-12-19,11:42:54,0.340266,114,-0.593402,9,0.035
2019-12-19,11:44:20,0.614467,114,-0.813473,8.5,0.02
2019-12-19,11:51:32,1.10866,116,-0.791764,6.5,0
2019-12-19,11:52:58,1.31381,116,-0.977041,6.2,0
2019-12-19,11:55:09,2.02376,112,-2.47883,6.1,0
2019-12-19,11:58:25,0.894668,109,-1.31052,6.1,0
2019-12-19,12:02:04,1.71562,111,-2.7836,5.7,0
2019-12-19,12:03:30,1.55715,111,-2.43523,5.5,0
2019-12-19,12:06:03,4.69011,6,-0.78376,5.1,0.005
2019-12-19,12:09:34,0.615995,93,-0.00375399,5.6,0
2019-12-19,12:10:59,0.786204,93,0.0189183,5.5,0
2019-12-19,12:12:59,0.66284,5,-0.202268,5.3,0
2019-12-19,12:14:24,0.846602,5,-0.295112,5.3,0
2019-12-19,12:16:26,1.85919,76,-0.447319,5.4,0
2019-12-19,12:17:52,1.13477,76,-0.379463,5.42667,0
2019-12-19,12:19:50,1.07094,36,-0.21294,5.48,0
2019-12-19,12:21:16,1.51171,36,-0.0569193,5.8,0
2019-12-19,12:23:14,0.604417,16,-0.160067,6.3,0
2019-12-19,12:24:39,0.447017,16,-0.213925,6.4,0.002
2019-12-19,12:26:29,0.824974,74,-0.110619,6.6,0
2019-12-19,12:27:54,0.878771,74,-0.114183,7.1,0
2019-12-19,12:30:22,0.523584,94,-0.0759252,7.4,0
2019-12-19,12:31:47,0.782771,94,-0.130547,7.5,0
2019-12-19,12:33:51,1.76419,14,-0.25712,7.5,0
2019-12-19,12:37:31,2.24695,35,-0.116776,7.1,0
2019-12-19,12:38:57,2.40745,35,-0.183524,7.1,0.004
2019-12-19,12:40:54,0.351985,13,-0.145774,7,0
2019-12-19,12:42:20,0.514849,13,-0.167242,6.9,0
2019-12-19,12:44:18,0.842948,7,-0.182993,6.7,0
2019-12-19,12:45:44,0.845444,7,-0.218793,6.6,0
2019-12-19,12:47:55,1.03487,73,-1.60599,6.5,0
2019-12-19,12:49:21,1.35981,73,-0.200974,6.5,0
2019-12-19,12:51:22,0.592256,15,-0.00453757,6.6,0
2019-12-19,12:52:47,0.558371,15,-0.132427,6.36,0
2019-12-19,12:55:02,1.36576,96,-0.00684087,7.1,0
2019-12-19,12:56:27,1.45484,96,-0.0915362,6.9,0
2019-12-19,12:58:22,0.829555,34,-0.257788,6.6,0
2019-12-19,12:59:47,0.988381,34,-0.294102,6.38,0
2019-12-19,13:02:30,2.69717,75,-9.80745,5.9,0
2019-12-19,13:03:56,2.93454,75,0.101738,5.8,0
2019-12-19,13:06:29,2.15941,8,-0.583202,5.8,0
2019-12-19,13:07:55,1.71633,8,-0.208815,5.7,0
2019-12-19,13:10:01,1.35985,95,-0.933211,5.7,0
2019-12-19,13:11:27,1.36292,95,-1.16514,5.7,0
2019-12-19,13:13:43,1.14785,33,-0.642215,5.7,0
2019-12-19,13:15:08,1.21899,33,-0.557547,5.6,0
2019-12-19,13:47:28,0.758764,27,-0.205361,5.13333,0.002
2019-12-19,13:48:54,0.627411,27,-0.458468,5.5,0.002
2019-12-19,13:50:54,1.35074,97,-0.138338,5.5,0.002
2019-12-19,13:52:20,1.518,97,-0.13461,5.4,0.002
2019-12-19,13:54:26,0.774024,22,-0.0961311,5.12727,0.00509091
2019-12-19,13:55:51,0.773778,22,-0.1073,4.9,0
2019-12-19,13:57:42,1.20412,10,-0.12704,4.9,0
2019-12-19,13:59:07,0.740743,10,-0.215163,4.9,0.002
2019-12-19,14:01:01,0.956206,26,-0.178457,5,0
2019-12-19,14:02:27,0.842754,26,-0.0931979,4.96,0
2019-12-19,14:04:23,1.45228,100,-0.0865011,5.18636,0
2019-12-19,14:07:33,0.739821,12,-0.00249371,5.3,0.002
2019-12-19,14:08:58,0.556998,12,-0.170025,5.2,0.002
2019-12-19,14:10:53,2.11529,78,-0.0687238,5.1,0
2019-12-19,14:16:58,0.983641,99,-0.0276634,5,0
2019-12-19,14:18:24,1.21563,99,-0.0947074,4.88,0
2019-12-19,14:20:18,1.49931,9,-0.708946,5,0
2019-12-19,14:21:43,1.39909,9,-0.240866,5,0
2019-12-19,14:23:23,0.780022,79,-0.336507,5,0
2019-12-19,14:24:49,0.90603,79,-0.400019,5,0
2019-12-19,14:26:36,0.736077,25,-0.265281,5.1,0
2019-12-19,14:28:02,0.986044,25,-0.382822,5.2,0
2019-12-19,14:30:30,1.35875,97,-0.584581,5.3,0
2019-12-19,14:33:40,1.1586,77,-0.616842,5,0
2019-12-19,14:40:02,1.38873,23,-0.318008,4.7,0
2019-12-19,14:43:16,1.1358,80,-1.52842,4.7,0
2019-12-19,14:44:41,0.89767,80,-1.24159,4.6,0
2019-12-19,14:46:26,1.18418,28,-0.595413,4.64,0
2019-12-19,14:47:52,1.00104,28,-0.586322,4.5,0
2019-12-19,14:52:18,1.11668,21,-0.623928,4.3,0
2019-12-19,14:56:03,2.07341,11,-0.268732,4.2,0
2019-12-19,14:57:28,1.44202,11,-0.169189,4.2,0
2019-12-19,14:59:32,2.99193,24,-0.582937,4.3,0
2019-12-19,15:00:59,2.3845,24,-0.689059,4.3,0
2019-12-19,15:03:09,1.23279,119,-1.80669,4.3,0
2019-12-19,15:04:34,1.1548,119,-2.18339,4.1,0
2019-12-19,15:06:27,1.46872,120,-1.94208,4,0
2019-12-19,15:07:53,1.16249,120,-1.64946,3.9,0
2019-12-19,15:09:42,1.03611,117,-1.44169,3.8,0
2019-12-19,15:11:07,1.00434,117,-1.3793,3.7,0
2019-12-19,15:12:53,1.2568,118,-1.3403,3.6,0
2019-12-19,15:19:08,1.52432,121,-1.05891,3,0
2019-12-19,15:20:34,1.35631,121,-1.2546,2.9,0
2019-12-19,15:22:32,1.02005,124,-1.70361,2.9,0
2019-12-19,15:23:58,0.990687,124,-1.94959,2.9,0
2019-12-19,15:25:51,1.82079,122,-3.20648,3,0
2019-12-19,15:27:17,0.918785,122,-2.62181,2.9,0
2019-12-19,15:29:12,1.28675,123,-1.79734,2.9,0
2019-12-19,15:30:38,1.2862,123,-1.84479,2.9,0
2019-12-20,09:42:34,-0.0534602,56,-0.841646,10.7,0.015
2019-12-20,09:43:59,0.407653,56,-1.38433,9,0.005
2019-12-20,09:46:39,0.500836,106,-1.99614,7.7,0
2019-12-20,09:48:05,0.667435,106,-0.59558,6.5,0.016
2019-12-20,09:50:04,0.841056,44,-0.845957,5.7,0
2019-12-20,09:51:30,0.515202,44,-0.763169,5.2,0
2019-12-20,09:53:43,0.702557,88,-0.605028,4.5,0
2019-12-20,09:55:09,0.730321,88,-0.586013,3.7,0.008
2019-12-20,09:57:13,2.18122,57,-1.3043,3.1,0.004
2019-12-20,09:58:38,1.54546,57,-1.22621,2.8,0.004
2019-12-20,10:02:44,0.797289,43,-0.872614,2,0
2019-12-20,10:04:46,0.609424,105,-0.549516,1.71364,0
2019-12-20,10:06:12,0.522714,105,-0.768742,1.4,0
2019-12-20,10:08:15,0.674682,55,-0.715387,1.1,0.004
2019-12-20,10:09:42,0.775282,55,-0.681891,1.1,0.004
2019-12-20,10:11:44,0.382352,86,-0.397507,0.9,0.004
2019-12-20,10:13:10,0.617605,86,-0.454336,0.7,0
2019-12-20,10:15:29,0.702013,54,-1.64041,0.6,0
2019-12-20,10:16:55,1.32658,54,-2.63517,0.6,0
2019-12-20,10:18:56,0.46824,108,-0.562351,0.6,0
2019-12-20,10:20:22,0.489642,108,-0.598744,0.6,0
2019-12-20,10:22:21,0.470775,42,-0.602208,0.6,0
2019-12-20,10:23:47,0.385074,42,-0.733012,0.6,0
2019-12-20,10:25:45,0.804228,53,-0.597925,0.6,0
2019-12-20,10:27:11,0.945142,53,-0.780105,0.5,0
2019-12-20,10:29:25,0.442093,87,-0.562987,0.5,0
2019-12-20,10:30:51,0.702164,87,-0.705479,0.5,0
2019-12-20,10:32:44,1.29588,41,-1.60827,0.5,0
2019-12-20,10:34:10,1.49375,41,-1.46083,0.5,0
2019-12-20,10:36:12,0.559452,59,-0.533812,0.5,0
2019-12-20,10:37:39,0.635412,59,-0.53687,0.5,0
2019-12-20,10:39:38,0.240686,107,-0.189555,0.4,0
2019-12-20,10:41:04,0.349039,107,-0.300948,0.4,0
2019-12-20,10:43:15,0.508329,60,-0.525794,0.4,0
2019-12-20,10:44:41,0.56385,60,-0.593304,0.5,0
2019-12-20,10:46:46,0.574812,85,-0.784914,0.586364,0
2019-12-20,10:48:12,0.409475,85,-0.851828,0.8,0
2019-12-20,10:50:04,0.292182,58,-0.333283,1,0
2019-12-20,10:51:30,0.677553,58,-0.585266,0.9,0
2019-12-20,12:31:21,1.04687,50,3.28667,10.8,0
2019-12-20,12:32:47,0.273196,50,-0.0447008,10.0818,0
2019-12-20,12:34:54,1.62224,4,-0.546712,8.39333,0
2019-12-20,12:36:19,2.09081,4,-0.628867,7.7,0
2019-12-20,12:38:13,0.642288,90,0.168186,7.3,0
2019-12-20,12:39:39,0.782468,90,0.344414,7,0
2019-12-20,12:43:51,0.546356,29,0.0709127,6.13333,0
2019-12-20,12:45:16,0.501916,29,0.0434786,5,0
2019-12-20,12:47:05,0.391269,52,-0.430819,4.4,0
2019-12-20,12:48:31,0.372435,52,-0.0100326,4.2,0
2019-12-20,12:50:43,1.01581,91,0.66166,4,0
2019-12-20,12:52:09,1.34814,91,0.783848,3.8,0
2019-12-20,12:53:55,0.771124,19,-0.147825,3.54,0
2019-12-20,12:55:20,0.505237,19,-0.180107,3.4,0
2019-12-20,12:58:35,0.663412,72,-0.183931,3.3,0
2019-12-20,13:00:22,0.755183,64,-0.233643,3.3,0
2019-12-20,13:01:47,1.50838,64,-0.217803,3.52273,0
2019-12-20,13:03:51,2.365,2,-0.674325,3.43333,0
2019-12-20,13:05:16,0.43442,2,-0.243363,3.2,0
2019-12-20,13:07:14,1.52071,30,-0.400516,3.2,0
2019-12-20,13:08:39,1.03226,30,-0.354917,3.1,0
2019-12-20,13:10:38,2.17241,92,-1.25701,2.9,0
2019-12-20,13:12:04,0.819166,92,-0.573418,2.9,0
2019-12-20,13:14:13,1.07434,17,0.37807,2.9,0
2019-12-20,13:15:39,1.13208,17,0.448532,2.9,0
2019-12-20,13:17:29,4.54865,63,-0.123467,3,0
2019-12-20,13:18:55,2.85107,63,-0.108408,2.9,0
2019-12-20,13:20:56,0.550028,71,2.38969,2.9,0
2019-12-20,13:22:23,0.74617,71,3.38253,2.9,0
2019-12-20,13:24:17,1.3687,1,-0.136901,2.8,0
2019-12-20,13:25:42,1.19735,1,-0.10577,2.8,0
2019-12-20,13:27:28,1.023,69,-0.365795,2.8,0
2019-12-20,13:32:02,0.799822,62,-0.138309,2.2,0
2019-12-20,13:33:44,1.32085,32,-0.425778,2.1,0
2019-12-20,13:35:10,0.982354,32,-0.392737,2.1,0
2019-12-20,13:45:31,1.11016,20,-0.544639,2.2,0
2019-12-20,13:46:56,1.06629,20,-0.511133,2.2,0
2019-12-20,13:49:13,2.31438,18,-0.487035,2.2,0
2019-12-20,13:50:39,1.36045,18,-0.247375,2.1,0
2019-12-20,13:52:47,0.90554,3,-0.423675,2,0
2019-12-20,13:54:13,0.807412,3,-0.602257,2,0
2019-12-20,13:57:34,0.77148,70,-0.291804,2.2,0
2019-12-20,13:59:35,1.18258,49,0.0692008,2.4,0
2019-12-20,14:01:01,0.955372,49,0.0283062,2.4,0
2019-12-20,14:02:56,0.687912,89,0.211261,2.4,0
2019-12-20,14:04:22,0.899031,89,0.292078,2.5,0
2019-12-20,14:06:22,0.868625,31,-0.585084,2.4,0
2019-12-20,14:07:47,1.09275,31,-0.646646,2.4,0
2019-12-20,14:09:37,0.446764,61,-0.290781,2.2,0
2019-12-20,14:11:03,0.6297,61,-0.363055,2.3,0
2019-12-20,14:13:05,0.540203,51,-0.260732,2.3,0
2019-12-20,14:14:30,0.49335,51,-0.179413,2.4,0
2020-01-14,14:51:00,3.61576,115,-1.66923,11.7545,0.0551818
2020-01-14,14:52:25,1.13564,115,-0.914984,11.3,0.037
2020-01-14,14:54:24,1.5216,114,-1.57814,11.1,0.021
2020-01-14,14:55:49,0.736859,114,-0.881472,10.8,0.014
2020-01-14,14:57:29,5.52674,113,-1.19362,10.6,0
2020-01-14,14:58:54,1.71283,113,-0.689733,10.4,0.015
2020-01-14,15:01:00,3.86919,116,-1.51299,10.3,0
2020-01-14,15:02:25,2.19606,116,-1.13722,10.2,0
2020-01-14,15:04:41,5.52216,111,-3.69014,10.1,0
2020-01-14,15:06:05,3.94246,111,-2.407,9.88182,0
2020-01-14,15:09:27,2.65125,110,-1.34763,9.7,0
2020-01-14,15:12:44,4.37912,109,-2.55856,9.7,0
2020-01-14,15:14:29,3.44925,112,-2.69965,9.6,0
2020-01-14,15:15:54,3.5258,112,-1.78673,9.6,0
2020-01-14,15:22:16,4.93852,6,-0.410684,9.5,0
2020-01-14,15:23:42,2.66359,6,-0.540329,9.5,0
2020-01-14,15:25:41,4.90868,5,-6.65518,9.5,0
2020-01-14,15:27:07,4.59446,5,-0.824619,9.5,0.003
2020-01-14,15:29:10,2.16339,36,-0.148175,9.3,0.002
2020-01-14,15:30:36,4.42257,36,-0.0655,9.3,0.002
2020-01-14,15:32:31,3.36617,76,-0.795582,9.2,0.002
2020-01-14,15:33:57,2.22634,76,-0.28143,9.2,0.002
2020-01-14,15:35:54,2.06974,16,-0.574784,9.2,0.002
2020-01-14,15:37:20,1.57963,16,-0.179131,9.1,0.016
2020-01-14,15:39:09,1.80381,74,-0.121861,9.1,0
2020-01-14,15:40:35,1.88792,74,-0.117027,9.1,0
2020-01-14,15:42:38,3.2782,14,-0.0590028,9.1,0
2020-01-14,15:44:03,2.06726,14,-0.125804,9.1,0
2020-01-14,15:46:05,9.47742,73,-1.61993,9.2,0
2020-01-14,15:47:30,3.11222,73,-0.467252,9.2,0
2020-01-14,15:49:18,3.08168,7,-0.626354,9.2,0.001
2020-01-14,15:50:43,5.23813,7,-0.50653,9.2,0
2020-01-14,15:52:48,5.5684,13,-0.911677,9.2,0
2020-01-14,15:54:13,2.32808,13,-0.289733,9.2,0
2020-01-14,15:56:06,1.28326,15,0.643559,9.2,0
2020-01-14,15:57:31,3.09288,15,0.0503753,9.2,0
2020-01-14,15:59:17,3.74397,34,-0.28253,9.3,0
2020-01-14,16:00:43,1.41787,34,-0.213745,9.2,0
2020-01-14,16:02:43,3.92759,75,-0.0529956,9.3,0
2020-01-14,16:04:09,2.45518,75,0.310633,9.2,0
2020-01-14,16:06:15,13.1112,8,-1.94205,9.2,0
2020-01-14,16:07:40,5.25232,8,-0.601715,9.2,0
2020-01-14,16:11:32,2.37731,33,-0.871815,9.2,0
2020-01-14,16:14:33,3.62673,35,-0.262889,9.2,0.003
2020-01-14,16:15:58,2.05966,35,-0.0183922,9.08636,0.003
2020-01-17,10:39:18,0.400199,51,-0.172104,11.6,0.455
2020-01-17,10:40:43,0.428867,51,-0.42751,11,0.441
2020-01-17,10:42:47,0.416902,61,-0.168321,9.8,0.403
2020-01-17,10:44:13,0.474092,61,-0.286921,9,0.037
2020-01-17,10:45:58,0.756846,31,-0.454416,8.56,0.1618
2020-01-17,10:49:19,1.51615,3,-1.01698,7.1,0.038
2020-01-17,10:50:45,3.88366,3,-2.01198,6.6,0.031
2020-01-17,10:52:32,0.492572,70,-0.0530032,6.2,0
2020-01-17,10:56:03,0.383933,49,-0.0160149,5.5,0.033
2020-01-17,10:57:29,0.507556,49,-0.0018001,5.4,0.027
2020-01-17,10:59:20,0.694236,18,-0.144501,5.2,0
2020-01-17,11:00:45,0.813802,18,-0.211022,4.9,0.005
2020-01-17,11:02:47,0.395372,62,-0.105559,4.6,0.006
2020-01-17,11:04:13,0.726096,62,-0.153451,4.4,0.012
2020-01-17,11:06:15,0.835521,32,-0.273585,4.3,0.006
2020-01-17,11:07:41,0.918751,32,-0.403306,4.2,0.006
2020-01-17,11:09:28,3.49869,20,-0.730873,4,0
2020-01-17,11:10:54,1.5524,20,-0.565112,4.13333,0
2020-01-17,11:13:03,0.796793,1,-0.00330225,3.8,0.005
2020-01-17,11:14:29,0.746908,1,-2.18754e-4,3.7,0.005
2020-01-17,11:16:10,0.341324,71,0.958253,3.5,0.006
2020-01-17,11:17:36,0.559786,71,1.80887,3.5,0.002
2020-01-17,11:19:12,2.26734,63,0.384368,3.5,0
2020-01-17,11:20:37,2.01901,63,0.123431,3.6,0
2020-01-17,11:22:13,1.3179,17,0.148223,3.6,0
2020-01-17,11:23:38,1.27271,17,0.186629,3.6,0
2020-01-17,11:25:21,0.542754,30,-0.149407,3.4,0
2020-01-17,11:26:47,0.483772,30,-0.214209,3.4,0
2020-01-17,11:28:33,0.387615,2,-0.179319,3.4,0
2020-01-17,11:29:59,0.233997,2,-0.112118,3.5,0
2020-01-17,11:31:48,0.700107,64,-0.196341,3.5,0
2020-01-17,11:33:14,1.25071,64,-0.226185,3.6,0.001
2020-01-17,11:35:03,0.401037,72,-0.119113,3.8,0
2020-01-17,11:36:29,0.455273,72,-0.149856,3.9,0
2020-01-17,11:38:14,0.643714,19,-0.104931,4,0
2020-01-17,11:39:39,0.705366,19,-0.0937268,4.1,0
2020-01-17,11:42:27,0.216075,52,-0.0795105,4,0.006
2020-01-17,11:43:53,0.275662,52,-0.696149,4,0.004
2020-01-17,11:45:30,0.42734,29,1.34928e-4,4,0
2020-01-17,11:46:56,0.270103,29,-0.0974427,4,0
2020-01-17,11:48:41,1.31322,4,-0.308514,4.1,0
2020-01-17,11:50:07,3.51534,4,-0.792917,4,0
2020-01-17,11:51:52,0.281919,50,-0.0445752,4,0
2020-01-24,14:59:15,1.14111,77,-2.38355,12.3,0.136
2020-01-24,15:00:40,0.562476,77,-0.292923,12.1,0.138
2020-01-24,15:03:36,1.93695,11,-0.170657,11.9,0.021
2020-01-24,15:05:02,0.908211,11,-0.0981593,11.74,0.0278
2020-01-24,15:07:10,1.4939,28,-0.906826,11.5,0.032
2020-01-24,15:08:35,1.16027,28,-0.37764,11.5,0.03
2020-01-24,15:10:49,1.39529,80,-1.7955,11.3,0
2020-01-24,15:12:15,0.747621,80,-1.00395,11.1,0.008
2020-01-24,15:15:33,4.93564,23,-1.07933,11.1,0.013
2020-01-24,15:16:59,0.939405,23,-0.195297,11.1,0.012
2020-01-24,15:20:31,1.23814,25,-0.359503,11,0
2020-01-24,15:21:57,0.892864,25,-0.24719,11,0
2020-01-24,15:24:20,1.07442,79,0.186518,11.1,0.014
2020-01-24,15:25:46,0.522207,79,-0.245074,11.1,0.025
2020-01-24,15:27:48,1.45033,9,-0.105139,10.8,0
2020-01-24,15:29:13,1.00573,9,-0.0948951,10.8,0.036
2020-01-24,15:31:47,2.22803,78,-0.0208608,10.8,0.04
2020-01-24,15:33:12,1.23507,78,-0.129443,11,0.06
2020-01-24,15:35:09,0.584746,12,-0.163253,11,0.022
2020-01-24,15:36:34,1.32375,12,-0.0987371,11,0.022
2020-01-24,15:38:46,1.15445,26,-0.0496481,10.8,0
2020-01-24,15:40:12,0.992899,26,-0.191223,11.1,0.012
2020-01-24,15:43:54,0.645134,10,-0.112856,11,0.195
2020-01-24,15:45:47,1.30288,24,-0.189298,11,0
2020-01-24,15:47:12,1.13606,24,-0.273546,11,0
2020-01-24,15:49:16,1.17656,22,-0.0380937,11,0.014
2020-01-24,15:50:41,0.713114,22,-0.40161,10.8,0.016
2020-01-24,15:52:50,1.06697,27,-0.0233097,10.7,0
2020-01-24,15:54:16,0.853638,27,-0.113409,10.7,0.021
2020-01-24,15:57:08,1.59709,119,-2.97078,10.6,0
2020-01-24,16:00:49,1.04759,117,-1.46022,10.3,0
2020-01-24,16:02:14,1.21717,117,-1.09019,10.3,0.001
2020-01-24,16:04:24,1.01025,120,-2.09602,10.1,0
2020-01-24,16:05:49,0.648949,120,-0.857897,9.9,0
2020-01-24,16:08:01,0.732481,118,-1.23649,9.6,0
2020-01-24,16:09:27,0.703168,118,-0.712183,9.5,0
2020-01-24,16:11:48,1.82184,121,-0.893235,9.5,0
2020-01-24,16:15:11,0.923116,124,-1.39675,9.3,0
2020-01-24,16:18:38,2.25088,122,-2.79021,9.6,0
2020-01-24,16:20:04,1.14966,122,-1.89593,9.6,0
2020-01-24,16:22:31,2.02705,123,-3.08143,9.6,0
2020-01-24,16:23:57,1.47804,123,-1.65207,9.6,0
2020-01-30,16:05:05,1.10182,39,-0.462133,8,0
2020-01-30,16:06:31,1.02492,39,-0.426583,7.7,0
2020-01-30,16:10:01,0.910255,81,-0.660549,7.1,0
2020-01-30,16:11:26,0.646003,81,-0.586407,6.9,0
2020-01-30,16:13:40,0.314743,47,-0.176591,6.6,0
2020-01-30,16:15:05,0.388447,47,-0.234494,6.2,0
2020-01-30,16:17:58,0.473093,38,-0.395474,5.8,0
2020-01-30,16:19:24,0.590942,38,-0.533545,5.6,0
2020-01-30,16:22:17,0.626539,48,-0.34546,5.4,0
2020-01-30,16:23:43,0.709871,48,-0.362096,5.3,0
2020-01-30,16:26:39,0.633475,82,-0.649536,5.2,0
2020-01-30,16:28:05,0.638314,82,-0.698728,5.1,0
2020-01-30,16:30:56,1.14586,37,-0.866439,5.03182,0
2020-01-30,16:32:22,0.99079,37,-0.868819,4.9,0
2020-01-30,16:35:33,0.35481,66,-0.319928,4.7,0
2020-01-30,16:36:58,0.411192,66,-0.335656,4.8,0
2020-01-30,16:40:31,0.684982,83,-0.329749,4.8,0
2020-01-30,16:41:56,0.496585,83,-0.32204700000000003,4.7,0
2020-01-30,16:44:33,0.354451,67,-0.359581,4.7,0
2020-01-30,16:48:35,0.413361,65,-0.324349,4.5,0
2020-01-30,16:50:01,0.437812,65,-0.327984,4.4,0
2020-01-30,16:52:27,1.01388,45,-0.619963,4.3,0
2020-01-30,16:53:53,0.719105,45,-0.600705,4.2,0
2020-01-30,16:55:55,0.812483,46,-0.727769,4.2,0
2020-01-30,16:59:46,0.7207,40,-0.791213,4.1,0
2020-01-30,17:01:12,0.767608,40,-0.720354,4.1,0
2020-01-30,17:03:53,0.90623,84,-0.888623,4.2,0
2020-01-30,17:05:18,0.740104,84,-0.888809,4.2,0
2020-01-30,17:07:29,0.50369,68,-0.731517,4.3,0
2020-01-31,11:33:26,0.72756,57,-0.32457,9.3,0.06
2020-01-31,11:34:51,0.760929,57,-0.310167,9.1,0.049
2020-01-31,11:38:26,0.297162,88,-0.295669,8.1,0.035
2020-01-31,11:39:52,0.376182,88,-0.366819,7.8,0.188
2020-01-31,11:44:07,0.769146,44,-0.549983,7.2,0.006
2020-01-31,11:45:33,0.753811,44,-0.595468,7,0.006
2020-01-31,11:49:58,0.403239,56,-0.87648,6.6,0.018
2020-01-31,11:51:23,0.793066,56,-1.04434,6.3,0.017
2020-01-31,11:54:44,1.13091,54,-1.90658,6.4,0
2020-01-31,11:56:10,1.23473,54,-2.04711,6.4,0
2020-01-31,12:00:13,1.04446,53,-0.669576,6.42,0
2020-01-31,12:01:38,1.25622,53,-0.827623,6.3,0
2020-01-31,12:04:38,0.284936,42,-0.445335,6.2,0
2020-01-31,12:06:04,0.443407,42,-0.79022,6.2,0
2020-01-31,12:11:09,0.584948,86,-0.435839,6.1,0
2020-01-31,12:16:01,0.486476,55,-0.555754,6.1,0
2020-01-31,12:17:27,0.658197,55,-0.60515,6,0
2020-01-31,12:21:00,0.77483,43,-0.802095,6.1,0
2020-01-31,12:22:25,1.05996,43,-0.96415,6.1,0
2020-01-31,12:30:01,0.714787,85,-0.77993,6.3,0
2020-01-31,12:31:27,0.886374,85,-0.963507,6.3,0
2020-01-31,12:34:47,1.66966,60,-1.2462,6.4,0
2020-01-31,12:36:13,1.26099,60,-1.11393,6.32,0
2020-01-31,12:40:45,4.9698,59,-1.12748,6.2,0
2020-01-31,12:42:11,0.804637,59,-3.21709,6.2,0
