Timestamp,Collar,Salinity_Transect,Elevation_Transect,Treatment,Home_Salinity,Home_Elevation,Local_Salinity,Local_Elevation,Origin_Plot,Destination_Plot,meanFlux,sdFlux,meanSM,meanT5,meanT20
2018-11-01T14:55:58Z,61,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,2.67,0.367695526,1.687970982,13.2581321,13.1
2018-12-07T18:09:15Z,61,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,3.915,0.06363961,0.473,6,7.6
2019-03-12T14:58:41Z,61,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,1.335,0.728319985,0.445407484,6.040722862,6.1
2019-05-21T16:28:02Z,61,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,4.71,1.13137085,0.377928571,17.76948377,16.6
2019-06-12T15:07:55Z,61,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,4.205,0.007071068,0.400513569,18.17683882,17.8
2019-07-29T17:46:33Z,61,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,6.585,0.431335137,0.205244243,25.5823347,22.4
2019-08-21T16:10:08Z,61,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,10.6,6.477098116,-0.109088816,25.48179564,23.1
2019-10-18T17:01:34Z,61,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,2.53,0.155563492,-0.166244243,13.83444161,15.2
2018-06-12T21:15:50Z,62,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,3.575,1.449568901,0.459157366,19.90751745,17.7
2018-07-05T20:53:10Z,62,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,5.535,0.021213203,0.464779221,27.28874785,23.9
2018-07-16T20:16:06Z,62,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,6.56,0.282842712,0.456016031,26.10704089,22.4
2018-08-06T16:11:52Z,62,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,2.45,0.042426407,0.460728795,24.83048174,22.6
2018-08-16T16:48:24Z,62,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,5.38,0.523259018,0.441,24.6512846,22.6
2018-10-05T18:48:07Z,62,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,1.685,0.134350288,1.692421875,20.00739397,20.5
2018-11-01T15:17:42Z,62,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,0.925,0.304055916,1.689,13.43034943,13
2018-12-07T18:41:47Z,62,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,0.6,0.353553391,0.531,5.1,6.8
2019-03-12T15:31:15Z,62,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,0.71,0.480832611,0.535,6.09773602,6
2019-06-12T15:42:31Z,62,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,1.39,0.084852814,0.496,18.21528618,18
2019-07-29T16:44:32Z,62,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,3.7,0.197989899,0.404618832,25.40191776,23
2019-08-21T15:45:31Z,62,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,3.245,0.205060967,-0.3016875,24.52966386,23.5
2019-10-18T16:38:00Z,62,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,1.44,0.084852814,-0.125441201,13.56176645,14.5
2018-05-02T19:40:13Z,63,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,4.085,0.869741341,0.521207792,18.6635046,13.1
2018-06-12T21:02:25Z,63,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,3.405,0.346482323,0.492177632,20.44100576,17.8
2018-07-05T20:13:21Z,63,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,6.98,0.254558441,0.443428571,26.85439316,23.5
2018-07-16T20:40:59Z,63,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,7.625,0.360624458,0.384013187,25.73547902,22
2018-08-06T17:03:37Z,63,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,3.255,0.148492424,0.417526786,24.18729109,22.5
2018-10-05T19:28:37Z,63,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,2.435,0.784888527,1.692,19.41023651,20.1
2018-11-01T17:33:22Z,63,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,1.635,0.332340187,1.691271205,13.86152597,13.1
2018-12-07T20:50:21Z,63,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,0.8,0.466690476,0.5015,5.6,6.7
2019-03-12T15:45:01Z,63,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,0.86,0.494974747,0.537953947,5.080665707,5.6
2019-05-21T15:29:45Z,63,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,3.13,0.749533188,0.48924301,18.41006414,17
2019-06-12T16:46:14Z,63,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,3.6,0.325269119,0.488,19.14591998,18
2019-07-29T16:27:05Z,63,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,4.555,0.360624458,0.427072368,24.61186842,22.6
2019-08-21T15:22:13Z,63,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,6.055,0.077781746,-0.15898273,24.1678125,23.4
2019-10-18T16:15:08Z,63,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,1.17,0.141421356,-0.088609375,13.63292644,14.9
2018-05-02T19:51:40Z,64,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,3.18,0.028284271,0.488,18.7811045,12.3
2018-05-25T21:29:32Z,64,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,3.24,0.141421356,0.463071429,21.74161719,17.1
2018-06-12T20:42:00Z,64,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,2.93,0.395979797,0.463071429,19.40283117,17.1
2018-07-05T19:30:06Z,64,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,4.505,0.06363961,0.397199777,27.23805793,23.1
2018-07-16T20:58:33Z,64,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,7.15,2.050609665,0.347800223,25.50215737,22
2018-08-06T15:36:33Z,64,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,2.13,0.014142136,0.486842634,24.19947697,22.3
2018-08-16T17:35:48Z,64,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,3.44,0.127279221,0.413071429,24.84211445,22.2
2018-10-05T19:39:05Z,64,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,2.405,0.38890873,1.691485491,18.96555327,20.2
2018-11-01T15:42:53Z,64,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,1.13,0.070710678,1.689,13.78281373,13.3
2019-03-12T16:14:06Z,64,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,0.65,0.240416306,0.516855263,6.016747944,5.3
2019-05-21T14:59:13Z,64,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,2.645,0.926309883,0.491244243,16.90386678,16
2019-06-12T17:05:14Z,64,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,3.34,1.442497834,0.461782895,18.41734868,17.5
2019-07-03T14:44:42Z,64,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,3.495,3.146625176,0.4548125,21.81879789,20.4
2019-07-29T16:08:53Z,64,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,6.29,2.305168107,0.298658306,24.26311554,22.5
2019-08-21T14:59:47Z,64,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,9.32,1.739482682,1.75555692,24.34455134,23.2
2019-10-18T15:55:59Z,64,N,Y,Trenched,High,High,High,Low,HSHE,HSLE,3.09,1.35764502,-0.120341694,13.85285238,15.2
2018-05-03T19:29:39Z,65,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,4.17,0.240416306,0.413341694,21.31016941,14.7
2018-05-25T19:41:03Z,65,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,4.355,1.06773124,0.414585937,21.85552537,17.9
2018-06-12T22:20:51Z,65,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,4.23,0.169705627,0.288128348,18.96426268,17.3
2018-07-05T18:32:33Z,65,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,5.185,0.205060967,0.310928571,26.93976441,23.2
2018-07-18T15:48:44Z,65,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,6.145,1.845548699,0.422915385,22.19159772,21.8
2018-08-06T19:03:33Z,65,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,3.39,0.014142136,0.42949363,26.18482993,23
2018-10-09T15:50:43Z,65,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,7.745,1.378858223,1.697,22.58457508,21.1
2018-11-01T18:18:08Z,65,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,2.47,0.749533188,1.691513569,14.57398191,13.3
2019-03-10T18:41:06Z,65,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,1,0.466690476,0.447142857,7.085762581,3.3
2019-05-21T18:15:42Z,65,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,1.535,0.360624458,0.433,17.35507214,16.6
2019-06-14T15:06:04Z,65,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,3.895,1.216566206,0.394342634,16.70215686,17
2019-07-29T19:16:45Z,65,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,5.85,0.155563492,1.66679523,25.36588734,22.6
2019-08-21T18:31:26Z,65,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,5.01,0.579827561,-0.322203125,26.17044207,23.5
2019-10-18T18:54:09Z,65,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,2.555,1.336431816,-0.153549753,13.03422039,13.6
2018-05-03T18:38:47Z,66,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,4.185,0.261629509,0.358006168,22.24735896,14.9
2018-05-25T20:56:12Z,66,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,4.17,0.169705627,0.395828125,21.73306108,17.7
2018-06-12T22:44:24Z,66,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,3.465,0.685893578,0.396456473,18.89474188,17.2
2018-07-05T16:33:44Z,66,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,4.83,0.254558441,0.21944308,25.97437662,22.5
2018-07-18T15:38:40Z,66,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,5.095,0.06363961,0.343613839,23.44769805,21.5
2018-08-06T17:56:55Z,66,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,2.15,0.084852814,0.405801339,25.4165761,22.5
2018-10-09T15:13:49Z,66,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,3.69,0.098994949,1.698928571,22.04124513,20.6
2018-11-01T17:45:10Z,66,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,2.01,0.113137085,1.692071429,14.75284659,13.7
2018-12-19T19:48:19Z,66,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,0.86,0.353553391,0.366271205,5,6.1
2019-03-10T17:51:02Z,66,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,0.895,0.360624458,0.397424753,5.973252056,4
2019-05-21T17:34:48Z,66,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,4.805,0.417193001,0.387328125,17.63052181,16.8
2019-06-14T15:57:47Z,66,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,4.74,2.602152955,0.258670759,16.92900771,16.9
2019-07-29T20:03:49Z,66,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,6.61,1.725340546,1.696,25.47478495,22
2019-08-21T18:02:18Z,66,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,6.18,2.361736649,-0.257520089,25.47471966,23
2019-10-18T18:17:29Z,66,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,2.66,0.551543289,0.391652549,13.27938281,13.6
2018-05-03T19:25:29Z,67,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,4.205,0.671751442,0.385099507,20.17167393,14.8
2018-05-25T19:49:16Z,67,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,4.41,0.042426407,0.427,21.43396733,18
2018-06-12T22:01:47Z,67,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,2.835,0.38890873,0.402256696,19.27785237,17.8
2018-07-05T18:36:15Z,67,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,6.615,0.304055916,0.315128348,26.29507741,23.2
2018-07-18T15:01:26Z,67,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,6.595,0.275771645,0.265642857,22.39054647,21.8
2018-08-06T18:36:33Z,67,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,6.87,0.622253967,0.247243304,26.32515412,23.2
2018-10-09T15:47:15Z,67,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,4.83,0.721248917,1.69655692,22.59027841,21.3
2018-11-01T18:13:57Z,67,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,2.445,0.530330086,1.692,15.06383553,13.2
2018-12-19T20:25:39Z,67,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,0.9775,0.507567729,0.405899554,4,4.9
2019-03-10T18:37:53Z,67,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,1.21,0.975807358,0.395928571,6.938795657,3.8
2019-05-21T18:09:09Z,67,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,4.39,0.791959595,0.337886161,17.40826826,16.5
2019-06-14T15:00:19Z,67,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,4.625,1.930401513,0.38755692,17.00931209,17.1
2019-07-29T19:20:57Z,67,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,5.465,1.19501046,1.697414063,25.10812094,23
2019-08-21T18:39:40Z,67,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,3.53,0.197989899,-0.331904018,25.63595059,23.6
2019-10-18T19:02:09Z,67,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,1.645,0.190918831,-0.150124594,12.87487013,13.5
2018-05-03T19:53:14Z,68,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,3.82,0.565685425,0.351271205,21.16278084,14.6
2018-05-25T20:10:55Z,68,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,4.145,0.756604256,0.436842634,22.00366092,17.6
2018-06-12T22:17:18Z,68,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,3.985,0.6151829,0.443628348,19.206771,18
2018-07-05T19:03:11Z,68,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,6.455,0.502045815,0.229,26.61433391,23.2
2018-07-18T14:39:26Z,68,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,4.185,0.120208153,0.165,22.3429375,21.6
2018-08-06T18:54:10Z,68,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,4.835,0.473761543,0.230414063,25.77428906,23
2018-10-09T16:24:18Z,68,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,5.86,0.975807358,1.697585938,22.53994166,21.2
2018-11-01T18:32:42Z,68,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,3.26,0.777817459,1.691485491,14.94048803,13.2
2018-12-19T20:52:14Z,68,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,1.19,0.438406204,0.419628348,4.9,6.3
2019-03-12T14:50:57Z,68,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,0.8,0.424264069,0.46125,5.473157895,5.5
2019-06-14T14:25:54Z,68,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,4.835,0.700035713,0.431142857,17.16357772,17.3
2019-07-29T19:03:15Z,68,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,5.63,0.424264069,0.177638569,25.91224178,22.8
2019-08-21T19:01:09Z,68,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,3.905,0.275771645,-0.280723214,26.01913829,23.2
2019-10-18T19:28:01Z,68,N,Y,Trenched,High,High,High,Mid,HSHE,HSME,2.165,0.997020561,-0.149001116,13.53578835,13.2
2018-04-06T15:13:29Z,69,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,2.386666667,0.307462735,0.495952991,8.511289396,7.5
2018-04-13T14:54:06Z,69,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,3.03,0.571664237,0.475723958,12.19386533,9
2018-04-18T21:43:17Z,69,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,3.84,0.087177979,0.481480177,11.53138736,9.3
2018-04-26T19:01:41Z,69,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,7.39,1.385929291,0.497394737,14.79657525,10.5
2018-05-02T20:36:58Z,69,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,5.69,2.16374675,0.488063413,15.83113241,11.7
2018-05-09T17:43:50Z,69,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,3.085,0.827314934,0.479,16.25814803,13.7
2018-06-12T21:12:26Z,69,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,4.03,0.67882251,0.459871652,19.55482133,17.4
2018-07-05T20:49:43Z,69,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,11.745,1.788980156,0.405,27.49888052,23.6
2018-07-16T20:20:41Z,69,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,11.57,1.371787156,0.349357143,25.94305053,22.2
2018-08-06T16:15:24Z,69,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,3.69,0.084852814,0.481928571,24.6794099,22
2018-08-16T16:43:08Z,69,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,5.965,0.190918831,0.493071429,24.55801065,22.4
2018-08-23T17:02:29Z,69,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,3.475,0.558614357,0.43744308,21.50914407,21.8
2018-10-05T18:51:41Z,69,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,4.88,1.315218613,1.692071429,19.63526055,20.4
2018-11-01T15:21:12Z,69,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,1.855,0.671751442,1.689,13.36076126,13.1
2019-01-23T18:55:25Z,69,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,1.53,0.537401154,0.546585938,2,4
2019-03-12T15:34:53Z,69,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,1.015,0.544472222,0.551697368,5.75210074,6
2019-05-21T17:09:00Z,69,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,3.0825,1.926834624,0.465357143,17.86087901,16.4
2019-07-29T16:48:45Z,69,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,11.11,0.961665222,0.465585938,25.06846546,22.7
2019-08-21T15:41:05Z,69,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,12.72,3.054701295,-0.292001116,24.48995323,23.5
2019-10-18T16:34:17Z,69,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,3.995,1.548563851,-0.122128348,13.68301836,15
2018-04-06T15:52:09Z,70,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,1.356666667,0.171561456,0.411047009,8.311797142,7.5
2018-04-13T14:47:51Z,70,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,2.136666667,0.871339964,0.410609375,10.96751975,8.7
2018-04-18T21:58:05Z,70,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,2.773333333,0.211266025,0.483467262,10.83555878,9.2
2018-04-26T18:51:23Z,70,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,3.3,1.13137085,0.444428571,14.66749239,10.7
2018-05-03T18:34:18Z,70,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,4.305,0.247487373,0.459857143,18.53240635,12.6
2018-05-09T17:33:59Z,70,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,4.18,0.933380951,0.444427455,15.33637744,13.6
2018-06-12T21:32:36Z,70,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,5.605,1.053589104,0.4155,18.96032031,16.9
2018-07-05T21:15:28Z,70,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,13.805,0.38890873,0.434788555,25.18914732,22.4
2018-07-16T19:54:46Z,70,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,11.735,1.859690835,0.340415179,24.57150142,21.6
2018-08-06T16:31:17Z,70,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,6.97,1.951614716,0.454928571,25.31340524,21.9
2018-08-16T18:19:23Z,70,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,8.485,1.42128463,0.457,24.45796489,22.1
2018-08-23T16:57:54Z,70,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,5.675,0.403050865,0.444928571,21.57832837,21.5
2018-10-05T18:25:13Z,70,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,5.6,0.664680374,1.686428571,19.84865564,20.2
2018-11-01T15:06:57Z,70,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,2.585,0.261629509,1.689,13.41437764,13.2
2018-12-07T18:18:42Z,70,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,1.39,0.749533188,0.515513569,6.5,7.8
2019-01-23T18:59:01Z,70,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,1.56,0.862670273,0.479142857,4.9,4.1
2019-03-12T15:07:06Z,70,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,3.6325,0.642618342,0.519933799,6.26144634,6.1
2019-05-21T16:12:01Z,70,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,3.63,1.753624817,0.405956473,17.46141153,16.2
2019-06-12T15:18:34Z,70,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,3.915,0.997020561,0.485,18.3824582,17.8
2019-07-29T17:29:45Z,70,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,9.995,4.391133111,0.411960526,25.22377508,22.7
2019-08-21T16:02:01Z,70,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,9.275,1.930401513,-0.275730263,24.72941735,23.4
2019-10-18T16:53:43Z,70,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,3.26,0.989949494,-0.133563734,13.67339762,14.3
2018-04-05T16:45:31Z,71,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,1.773333333,0.542801376,0.42342273,9.036440765,7.5
2018-04-13T14:59:15Z,71,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,1.526666667,0.187171935,0.455385417,12.68600189,9.5
2018-04-18T21:48:14Z,71,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,1.216666667,0.522717259,0.484238095,13.98481981,9.7
2018-04-26T19:06:14Z,71,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,1.92,0.494974747,0.513,18.66528673,12.4
2018-05-02T20:33:01Z,71,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,1.975,0.51618795,0.51,21.44953796,14.4
2018-05-09T17:48:34Z,71,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,2.505,0.38890873,0.458782895,18.19488322,14.8
2018-06-12T21:05:49Z,71,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,3.49,0.424264069,0.437342634,20.21446337,18
2018-07-05T21:00:20Z,71,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,8.88,0.636396103,0.431300223,26.87094978,23.3
2018-07-16T20:05:10Z,71,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,9.01,0.22627417,0.206514509,26.69703744,22.2
2018-08-06T16:03:56Z,71,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,5.925,0.021213203,0.505714286,24.84478673,22.9
2018-08-16T17:01:48Z,71,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,5.58,0.325269119,0.461071429,24.61581544,22.3
2018-08-23T17:10:02Z,71,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,4.755,0.134350288,0.44344308,21.03550812,21.6
2018-10-05T18:59:05Z,71,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,2.65,0,1.692414063,19.61225873,20.6
2018-11-01T15:28:21Z,71,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,1.595,0.38890873,1.688414063,13.08848417,12.6
2018-12-07T18:50:45Z,71,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,1.265,0.445477272,0.54,4,4.9
2019-01-23T18:51:18Z,71,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,0.345,0.572756493,0.444357143,-0.1,2.2
2019-03-12T15:40:03Z,71,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,0.5125,0.413471079,0.563,5.864857113,5.5
2019-05-21T15:34:01Z,71,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,1.57,0.367695526,0.506585938,18.94032977,18
2019-06-12T16:31:55Z,71,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,3.095,0.374766594,0.518072368,19.04766653,17.3
2019-07-29T16:31:20Z,71,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,8.075,0.148492424,0.281513569,25.93965543,23.2
2019-08-21T15:31:33Z,71,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,8.8,0.438406204,-0.300101563,24.89903835,23.5
2019-10-18T16:26:39Z,71,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,2.885,0.091923882,-0.112136513,13.30038487,14.9
2018-04-05T16:19:04Z,72,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,1.996666667,0.748487364,0.336886161,7.491006088,7.3
2018-04-13T15:10:00Z,72,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,3.11,0.09539392,0.441667548,12.1962699,8.5
2018-04-18T21:53:06Z,72,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,2.09,0.537773186,0.504285714,10.92781311,9.2
2018-04-26T19:19:31Z,72,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,2.325,0.16263456,0.442830357,16.05546834,11.2
2018-05-02T20:24:37Z,72,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,2.845,0.219203102,0.465922078,17.87139316,12.6
2018-05-09T17:57:25Z,72,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,3.28,0.353553391,0.46964926,16.53868997,13.8
2018-05-25T21:33:10Z,72,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,4.66,1.414213562,0.488428571,21.78330256,17.7
2018-06-12T20:45:26Z,72,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,4.04,0.721248917,0.455657366,19.25344481,17.4
2018-07-05T19:33:38Z,72,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,9.06,1.371787156,0.445342634,26.68769308,22.8
2018-07-16T20:49:08Z,72,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,8.67,1.216223664,0.376998884,25.65988849,21.8
2018-08-06T15:40:48Z,72,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,5.335,1.209152596,0.487071429,24.1818959,22.8
2018-08-16T17:16:09Z,72,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,7.085,0.855599205,0.463243304,25.00195749,22.4
2018-08-23T17:06:12Z,72,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,7.23,1.244507935,0.429714286,41.84938829,21.7
2018-10-05T19:24:50Z,72,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,5.355,0.954594155,1.692357143,19.49798174,20.3
2018-11-01T15:35:45Z,72,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,3.015,0.530330086,1.668571429,13.21436739,13
2019-01-23T18:47:30Z,72,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,0.67,0.664680374,0.487928571,-0.2,1.4
2019-03-12T16:18:02Z,72,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,0.6,0.268700577,0.533855263,5.583057977,5.3
2019-05-21T15:02:58Z,72,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,3.865,2.241528496,0.490099507,17.57572903,16.8
2019-06-12T16:51:55Z,72,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,4.45,1.81019336,0.509072368,19.03002138,17.8
2019-07-03T15:15:25Z,72,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,-18.4399995,26.00150067,0.494928571,22.63216421,20.7
2019-07-29T16:13:11Z,72,Y,Y,Control,High,Low,High,Low,HSLE,HSLE,12.28,4.228498551,0.443144737,24.37373684,22.6
